a,b,c,hood_no,score
100,100,50,132,57800
100,100,50,132,57800
100,100,50,132,57800
100,100,50,132,57800
100,100,50,132,57800
100,100,50,132,57800
100,100,50,132,57800
100,100,50,132,57800
100,100,50,132,57800
100,100,50,132,57800
100,100,50,132,57800
100,100,50,132,57800
100,100,50,132,57800
100,100,50,132,57800
100,100,50,132,57800
100,100,50,132,57800
100,100,50,132,57800
100,100,50,132,57800
100,100,50,132,57800
100,100,50,132,57800
100,100,50,132,57800
100,100,50,132,57800
100,100,50,132,57800
100,100,50,132,57800
100,100,50,132,57800
100,100,50,132,57800
100,100,50,132,57800
100,100,50,132,57800
100,100,50,132,57800
100,100,50,132,57800
100,100,50,132,57800
100,100,50,132,57800
100,100,50,132,57800
100,100,50,132,57800
100,100,50,132,57800
100,100,50,132,57800
100,100,50,132,57800
100,100,50,132,57800
100,100,50,132,57800
100,100,50,133,57800
100,100,50,133,57800
100,100,50,133,57800
100,100,50,133,57800
100,100,50,133,57800
100,100,50,133,57800
100,100,50,133,57800
100,100,50,133,57800
100,100,50,133,57800
100,100,50,133,57800
100,100,50,133,57800
100,100,50,133,57800
100,100,50,133,57800
100,100,50,133,57800
100,100,50,133,57800
100,100,50,133,57800
100,100,50,133,57800
100,100,50,133,57800
100,100,50,133,57800
100,100,50,133,57800
100,100,50,133,57800
100,100,50,133,57800
100,100,50,133,57800
100,100,50,133,57800
100,100,50,133,57800
100,100,50,133,57800
100,100,50,133,57800
100,100,50,133,57800
100,100,50,133,57800
100,100,50,133,57800
100,100,50,133,57800
100,100,50,133,57800
100,100,50,133,57800
100,100,50,133,57800
100,100,50,133,57800
100,100,50,133,57800
100,100,50,133,57800
100,100,50,133,57800
100,100,50,133,57800
100,100,50,133,57800
100,100,50,133,57800
100,100,50,133,57800
100,100,50,133,57800
100,100,50,133,57800
100,100,50,133,57800
100,100,50,133,57800
100,100,50,133,57800
100,100,50,133,57800
100,100,50,133,57800
100,100,50,133,57800
100,100,50,134,57800
100,100,50,134,57800
100,100,50,134,57800
100,100,50,134,57800
100,100,50,134,57800
100,100,50,134,57800
100,100,50,134,57800
100,100,50,134,57800
100,100,50,134,57800
100,100,50,134,57800
100,100,50,134,57800
100,100,50,134,57800
100,100,50,134,57800
100,100,50,134,57800
100,100,50,134,57800
100,100,50,134,57800
100,100,50,134,57800
100,100,50,134,57800
100,100,50,134,57800
100,100,50,134,57800
100,100,50,134,57800
100,100,50,134,57800
100,100,50,134,57800
100,100,50,134,57800
100,100,50,134,57800
100,100,50,134,57800
100,100,50,134,57800
100,100,50,134,57800
100,100,50,134,57800
100,100,50,134,57800
100,100,50,134,57800
100,100,50,134,57800
100,100,50,134,57800
100,100,50,134,57800
100,100,50,134,57800
100,100,50,134,57800
100,100,50,134,57800
100,100,50,134,57800
100,100,50,134,57800
100,100,50,134,57800
100,100,50,134,57800
100,100,50,134,57800
100,100,50,134,57800
100,100,50,134,57800
100,100,50,134,57800
100,100,50,134,57800
100,100,50,134,57800
100,100,50,134,57800
100,100,50,134,57800
100,100,50,134,57800
100,100,50,135,57800
100,100,50,135,57800
100,100,50,135,57800
100,100,50,135,57800
100,100,50,135,57800
100,100,50,135,57800
100,100,50,135,57800
100,100,50,135,57800
100,100,50,135,57800
100,100,50,135,57800
100,100,50,135,57800
100,100,50,135,57800
100,100,50,135,57800
100,100,50,135,57800
100,100,50,135,57800
100,100,50,135,57800
100,100,50,135,57800
100,100,50,135,57800
100,100,50,135,57800
100,100,50,135,57800
100,100,50,135,57800
100,100,50,135,57800
100,100,50,135,57800
100,100,50,135,57800
100,100,50,135,57800
100,100,50,135,57800
100,100,50,135,57800
100,100,50,135,57800
100,100,50,135,57800
100,100,50,135,57800
100,100,50,135,57800
100,100,50,135,57800
100,100,50,135,57800
100,100,50,135,57800
100,100,50,135,57800
100,100,50,135,57800
100,100,50,135,57800
100,100,50,135,57800
100,100,50,135,57800
100,100,50,135,57800
100,100,50,135,57800
100,100,50,135,57800
100,100,50,135,57800
100,100,50,135,57800
100,100,50,135,57800
100,100,50,135,57800
100,100,50,135,57800
100,100,50,135,57800
100,100,50,135,57800
100,100,50,135,57800
100,100,50,136,57800
100,100,50,136,57800
100,100,50,136,57800
100,100,50,136,57800
100,100,50,136,57800
100,100,50,136,57800
100,100,50,136,57800
100,100,50,136,57800
100,100,50,136,57800
100,100,50,136,57800
100,100,50,136,57800
100,100,50,136,57800
100,100,50,136,57800
100,100,50,136,57800
100,100,50,136,57800
100,100,50,136,57800
100,100,50,136,57800
100,100,50,136,57800
100,100,50,136,57800
100,100,50,136,57800
100,100,50,136,57800
100,100,50,136,57800
100,100,50,136,57800
100,100,50,136,57800
100,100,50,136,57800
100,100,50,136,57800
100,100,50,136,57800
100,100,50,136,57800
100,100,50,136,57800
100,100,50,136,57800
100,100,50,136,57800
100,100,50,136,57800
100,100,50,136,57800
100,100,50,136,57800
100,100,50,136,57800
100,100,50,136,57800
100,100,50,136,57800
100,100,50,136,57800
100,100,50,136,57800
100,100,50,136,57800
100,100,50,136,57800
100,100,50,136,57800
100,100,50,136,57800
100,100,50,136,57800
100,100,50,136,57800
100,100,50,136,57800
100,100,50,136,57800
100,100,50,136,57800
100,100,50,136,57800
100,100,50,136,57800
100,100,50,137,57800
100,100,50,137,57800
100,100,50,137,57800
100,100,50,137,57800
100,100,50,137,57800
100,100,50,137,57800
100,100,50,137,57800
100,100,50,137,57800
100,100,50,137,57800
100,100,50,137,57800
100,100,50,137,57800
100,100,50,137,57800
100,100,50,137,57800
100,100,50,137,57800
100,100,50,137,57800
100,100,50,137,57800
100,100,50,137,57800
100,100,50,137,57800
100,100,50,137,57800
100,100,50,137,57800
100,100,50,137,57800
100,100,50,137,57800
100,100,50,137,57800
100,100,50,137,57800
100,100,50,137,57800
100,100,50,137,57800
100,100,50,137,57800
100,100,50,137,57800
100,100,50,137,57800
100,100,50,137,57800
100,100,50,137,57800
100,100,50,137,57800
100,100,50,137,57800
100,100,50,137,57800
100,100,50,137,57800
100,100,50,137,57800
100,100,50,137,57800
100,100,50,137,57800
100,100,50,137,57800
100,100,50,137,57800
100,100,50,137,57800
100,100,50,137,57800
100,100,50,137,57800
100,100,50,137,57800
100,100,50,137,57800
100,100,50,137,57800
100,100,50,137,57800
100,100,50,137,57800
100,100,50,137,57800
100,100,50,137,57800
100,100,50,138,57800
100,100,50,138,57800
100,100,50,138,57800
100,100,50,138,57800
100,100,50,138,57800
100,100,50,138,57800
100,100,50,138,57800
100,100,50,138,57800
100,100,50,138,57800
100,100,50,138,57800
100,100,50,138,57800
100,100,50,138,57800
100,100,50,138,57800
100,100,50,138,57800
100,100,50,138,57800
100,100,50,138,57800
100,100,50,138,57800
100,100,50,138,57800
100,100,50,138,57800
100,100,50,138,57800
100,100,50,138,57800
100,100,50,138,57800
100,100,50,138,57800
100,100,50,138,57800
100,100,50,138,57800
100,100,50,138,57800
100,100,50,138,57800
100,100,50,138,57800
100,100,50,138,57800
100,100,50,138,57800
100,100,50,138,57800
100,100,50,138,57800
100,100,50,138,57800
100,100,50,138,57800
100,100,50,138,57800
100,100,50,138,57800
100,100,50,138,57800
100,100,50,138,57800
100,100,50,138,57800
100,100,50,138,57800
100,100,50,138,57800
100,100,50,138,57800
100,100,50,138,57800
100,100,50,138,57800
100,100,50,138,57800
100,100,50,138,57800
100,100,50,138,57800
100,100,50,138,57800
100,100,50,138,57800
100,100,50,138,57800
100,100,50,139,57800
100,100,50,139,57800
100,100,50,139,57800
100,100,50,139,57800
100,100,50,139,57800
100,100,50,139,57800
100,100,50,139,57800
100,100,50,139,57800
100,100,50,139,57800
100,100,50,139,57800
100,100,50,139,57800
100,100,50,139,57800
100,100,50,139,57800
100,100,50,139,57800
100,100,50,139,57800
100,100,50,139,57800
100,100,50,139,57800
100,100,50,139,57800
100,100,50,139,57800
100,100,50,139,57800
100,100,50,139,57800
100,100,50,139,57800
100,100,50,139,57800
100,100,50,139,57800
100,100,50,139,57800
100,100,50,139,57800
100,100,50,139,57800
100,100,50,139,57800
100,100,50,139,57800
100,100,50,139,57800
100,100,50,139,57800
100,100,50,139,57800
100,100,50,139,57800
100,100,50,139,57800
100,100,50,139,57800
100,100,50,139,57800
100,100,50,139,57800
100,100,50,139,57800
100,100,50,139,57800
100,100,50,139,57800
100,100,50,139,57800
100,100,50,139,57800
100,100,50,139,57800
100,100,50,139,57800
100,100,50,139,57800
100,100,50,139,57800
100,100,50,139,57800
100,100,50,139,57800
100,100,50,139,57800
100,100,50,139,57800
100,100,50,140,57800
100,100,50,140,57800
100,100,50,140,57800
100,100,50,140,57800
100,100,50,140,57800
100,100,50,140,57800
100,100,50,140,57800
100,100,50,140,57800
100,100,50,140,57800
100,100,50,140,57800
100,100,50,140,57800
100,100,50,140,57800
100,100,50,140,57800
100,100,50,140,57800
100,100,50,140,57800
100,100,50,140,57800
100,100,50,140,57800
100,100,50,140,57800
100,100,50,140,57800
100,100,50,140,57800
100,100,50,140,57800
100,100,50,140,57800
100,100,50,140,57800
100,100,50,140,57800
100,100,50,140,57800
100,100,50,140,57800
100,100,50,140,57800
100,100,50,140,57800
100,100,50,140,57800
100,100,50,140,57800
100,100,50,140,57800
100,100,50,140,57800
100,100,50,140,57800
100,100,50,140,57800
100,100,50,140,57800
100,100,50,140,57800
100,100,50,140,57800
100,100,50,140,57800
100,100,50,140,57800
100,100,50,140,57800
100,100,50,140,57800
100,100,50,140,57800
100,100,50,140,57800
100,100,50,140,57800
100,100,50,140,57800
100,100,50,140,57800
100,100,50,140,57800
100,100,50,140,57800
100,100,50,140,57800
100,100,50,140,57800
100,100,50,141,57800
100,100,50,141,57800
100,100,50,141,57800
100,100,50,141,57800
100,100,50,141,57800
100,100,50,141,57800
100,100,50,141,57800
100,100,50,141,57800
100,100,50,141,57800
100,100,50,141,57800
100,100,50,141,57800
100,100,50,141,57800
100,100,50,141,57800
100,100,50,141,57800
100,100,50,141,57800
100,100,50,141,57800
100,100,50,141,57800
100,100,50,141,57800
100,100,50,141,57800
100,100,50,141,57800
100,100,50,141,57800
100,100,50,141,57800
100,100,50,141,57800
100,100,50,141,57800
100,100,50,141,57800
100,100,50,141,57800
100,100,50,141,57800
100,100,50,141,57800
100,100,50,141,57800
100,100,50,141,57800
100,100,50,141,57800
100,100,50,141,57800
100,100,50,141,57800
100,100,50,141,57800
100,100,50,141,57800
100,100,50,141,57800
100,100,50,141,57800
100,100,50,141,57800
100,100,50,141,57800
100,100,50,141,57800
100,100,50,141,57800
100,100,50,141,57800
100,100,50,141,57800
100,100,50,141,57800
100,100,50,141,57800
100,100,50,141,57800
100,100,50,141,57800
100,100,50,141,57800
100,100,50,141,57800
100,100,50,141,57800
100,100,50,142,57800
100,100,50,142,57800
100,100,50,142,57800
100,100,50,142,57800
100,100,50,142,57800
100,100,50,142,57800
100,100,50,142,57800
100,100,50,142,57800
100,100,50,142,57800
100,100,50,142,57800
100,100,50,142,57800
100,100,50,142,57800
100,100,50,142,57800
100,100,50,142,57800
100,100,50,142,57800
100,100,50,142,57800
100,100,50,142,57800
100,100,50,142,57800
100,100,50,142,57800
100,100,50,142,57800
100,100,50,142,57800
100,100,50,142,57800
100,100,50,142,57800
100,100,50,142,57800
100,100,50,142,57800
100,100,50,142,57800
100,100,50,142,57800
100,100,50,142,57800
100,100,50,142,57800
100,100,50,142,57800
100,100,50,142,57800
100,100,50,142,57800
100,100,50,142,57800
100,100,50,142,57800
100,100,50,142,57800
100,100,50,142,57800
100,100,50,142,57800
100,100,50,142,57800
100,100,50,142,57800
100,100,50,142,57800
100,100,50,142,57800
100,100,50,142,57800
100,100,50,142,57800
100,100,50,142,57800
100,100,50,142,57800
100,100,50,142,57800
100,100,50,142,57800
100,100,50,142,57800
100,100,50,142,57800
100,100,50,142,57800
100,100,50,143,57800
100,100,50,143,57800
100,100,50,143,57800
100,100,50,143,57800
100,100,50,143,57800
100,100,50,143,57800
100,100,50,143,57800
100,100,50,143,57800
100,100,50,143,57800
100,100,50,143,57800
100,100,50,143,57800
100,100,50,143,57800
100,100,50,143,57800
100,100,50,143,57800
100,100,50,143,57800
100,100,50,143,57800
100,100,50,143,57800
100,100,50,143,57800
100,100,50,143,57800
100,100,50,143,57800
100,100,50,143,57800
100,100,50,143,57800
100,100,50,143,57800
100,100,50,143,57800
100,100,50,143,57800
100,100,50,143,57800
100,100,50,143,57800
100,100,50,143,57800
100,100,50,143,57800
100,100,50,143,57800
100,100,50,143,57800
100,100,50,143,57800
100,100,50,143,57800
100,100,50,143,57800
100,100,50,143,57800
100,100,50,143,57800
100,100,50,143,57800
100,100,50,143,57800
100,100,50,143,57800
100,100,50,143,57800
100,100,50,143,57800
100,100,50,143,57800
100,100,50,143,57800
100,100,50,143,57800
100,100,50,143,57800
100,100,50,143,57800
100,100,50,143,57800
100,100,50,143,57800
100,100,50,143,57800
100,100,50,143,57800
100,100,50,144,57800
100,100,50,144,57800
100,100,50,144,57800
100,100,50,144,57800
100,100,50,144,57800
100,100,50,144,57800
100,100,50,144,57800
100,100,50,144,57800
100,100,50,144,57800
100,100,50,144,57800
100,100,50,144,57800
100,100,50,144,57800
100,100,50,144,57800
100,100,50,144,57800
100,100,50,144,57800
100,100,50,144,57800
100,100,50,144,57800
100,100,50,144,57800
100,100,50,144,57800
100,100,50,144,57800
100,100,50,144,57800
100,100,50,144,57800
100,100,50,144,57800
100,100,50,144,57800
100,100,50,144,57800
100,100,50,144,57800
100,100,50,144,57800
100,100,50,144,57800
100,100,50,144,57800
100,100,50,144,57800
100,100,50,144,57800
100,100,50,144,57800
100,100,50,144,57800
100,100,50,144,57800
100,100,50,144,57800
100,100,50,144,57800
100,100,50,144,57800
100,100,50,144,57800
100,100,50,144,57800
100,100,50,144,57800
100,100,50,144,57800
100,100,50,144,57800
100,100,50,144,57800
100,100,50,144,57800
100,100,50,144,57800
100,100,50,144,57800
100,100,50,144,57800
100,100,50,144,57800
100,100,50,144,57800
100,100,50,144,57800
100,100,50,145,57800
100,100,50,145,57800
100,100,50,145,57800
100,100,50,145,57800
100,100,50,145,57800
100,100,50,145,57800
100,100,50,145,57800
100,100,50,145,57800
100,100,50,145,57800
100,100,50,145,57800
100,100,50,145,57800
100,100,50,145,57800
100,100,50,145,57800
100,100,50,145,57800
100,100,50,145,57800
100,100,50,145,57800
100,100,50,145,57800
100,100,50,145,57800
100,100,50,145,57800
100,100,50,145,57800
100,100,50,145,57800
100,100,50,145,57800
100,100,50,145,57800
100,100,50,145,57800
100,100,50,145,57800
100,100,50,145,57800
100,100,50,145,57800
100,100,50,145,57800
100,100,50,145,57800
100,100,50,145,57800
100,100,50,145,57800
100,100,50,145,57800
100,100,50,145,57800
100,100,50,145,57800
100,100,50,145,57800
100,100,50,145,57800
100,100,50,145,57800
100,100,50,145,57800
100,100,50,145,57800
100,100,50,145,57800
100,100,50,145,57800
100,100,50,145,57800
100,100,50,145,57800
100,100,50,145,57800
100,100,50,145,57800
100,100,50,145,57800
100,100,50,145,57800
100,100,50,145,57800
100,100,50,145,57800
100,100,50,145,57800
100,100,50,146,57800
100,100,50,146,57800
100,100,50,146,57800
100,100,50,146,57800
100,100,50,146,57800
100,100,50,146,57800
100,100,50,146,57800
100,100,50,146,57800
100,100,50,146,57800
100,100,50,146,57800
100,100,50,146,57800
100,100,50,146,57800
100,100,50,146,57800
100,100,50,146,57800
100,100,50,146,57800
100,100,50,146,57800
100,100,50,146,57800
100,100,50,146,57800
100,100,50,146,57800
100,100,50,146,57800
100,100,50,146,57800
100,100,50,146,57800
100,100,50,146,57800
100,100,50,146,57800
100,100,50,146,57800
100,100,50,146,57800
100,100,50,146,57800
100,100,50,146,57800
100,100,50,146,57800
100,100,50,146,57800
100,100,50,146,57800
100,100,50,146,57800
100,100,50,146,57800
100,100,50,146,57800
100,100,50,146,57800
100,100,50,146,57800
100,100,50,146,57800
100,100,50,146,57800
100,100,50,146,57800
100,100,50,146,57800
100,100,50,146,57800
100,100,50,146,57800
100,100,50,146,57800
100,100,50,146,57800
100,100,50,146,57800
100,100,50,146,57800
100,100,50,146,57800
100,100,50,146,57800
100,100,50,146,57800
100,100,50,146,57800
100,100,50,147,57800
100,100,50,147,57800
100,100,50,147,57800
100,100,50,147,57800
100,100,50,147,57800
100,100,50,147,57800
100,100,50,147,57800
100,100,50,147,57800
100,100,50,147,57800
100,100,50,147,57800
100,100,50,147,57800
100,100,50,147,57800
100,100,50,147,57800
100,100,50,147,57800
100,100,50,147,57800
100,100,50,147,57800
100,100,50,147,57800
100,100,50,147,57800
100,100,50,147,57800
100,100,50,147,57800
100,100,50,147,57800
100,100,50,147,57800
100,100,50,147,57800
100,100,50,147,57800
100,100,50,147,57800
100,100,50,147,57800
100,100,50,147,57800
100,100,50,147,57800
100,100,50,147,57800
100,100,50,147,57800
100,100,50,147,57800
100,100,50,147,57800
100,100,50,147,57800
100,100,50,147,57800
100,100,50,147,57800
100,100,50,147,57800
100,100,50,147,57800
100,100,50,147,57800
100,100,50,147,57800
100,100,50,147,57800
100,100,50,147,57800
100,100,50,147,57800
100,100,50,147,57800
100,100,50,147,57800
100,100,50,147,57800
100,100,50,147,57800
100,100,50,147,57800
100,100,50,147,57800
100,100,50,147,57800
100,100,50,147,57800
100,100,50,148,57800
100,100,50,148,57800
100,100,50,148,57800
100,100,50,148,57800
100,100,50,148,57800
100,100,50,148,57800
100,100,50,148,57800
100,100,50,148,57800
100,100,50,148,57800
100,100,50,148,57800
100,100,50,148,57800
100,100,50,148,57800
100,100,50,148,57800
100,100,50,148,57800
100,100,50,148,57800
100,100,50,148,57800
100,100,50,148,57800
100,100,50,148,57800
100,100,50,148,57800
100,100,50,148,57800
100,100,50,148,57800
100,100,50,148,57800
100,100,50,148,57800
100,100,50,148,57800
100,100,50,148,57800
100,100,50,148,57800
100,100,50,148,57800
100,100,50,148,57800
100,100,50,148,57800
100,100,50,148,57800
100,100,50,148,57800
100,100,50,148,57800
100,100,50,148,57800
100,100,50,148,57800
100,100,50,148,57800
100,100,50,148,57800
100,100,50,148,57800
100,100,50,148,57800
100,100,50,148,57800
100,100,50,148,57800
100,100,50,148,57800
100,100,50,148,57800
100,100,50,148,57800
100,100,50,148,57800
100,100,50,148,57800
100,100,50,148,57800
100,100,50,148,57800
100,100,50,148,57800
100,100,50,148,57800
100,100,50,148,57800
100,100,50,149,57800
100,100,50,149,57800
100,100,50,149,57800
100,100,50,149,57800
100,100,50,149,57800
100,100,50,149,57800
100,100,50,149,57800
100,100,50,149,57800
100,100,50,149,57800
100,100,50,149,57800
100,100,50,149,57800
100,100,50,149,57800
100,100,50,149,57800
100,100,50,149,57800
100,100,50,149,57800
100,100,50,149,57800
100,100,50,149,57800
100,100,50,149,57800
100,100,50,149,57800
100,100,50,149,57800
100,100,50,149,57800
100,100,50,149,57800
100,100,50,149,57800
100,100,50,149,57800
100,100,50,149,57800
100,100,50,149,57800
100,100,50,149,57800
100,100,50,149,57800
100,100,50,149,57800
100,100,50,149,57800
100,100,50,149,57800
100,100,50,149,57800
100,100,50,149,57800
