"K","M","d","D","e","t","time","n50","largest","brm_paired","rba_result"
45,2,0,4,7,2,22.78219966,345,1569,16309,86
45,2,0,4,7,7,23.755077993,345,1569,16309,86
45,2,0,4,7,12,23.919767507,345,1569,16309,86
45,2,0,4,12,2,24.138142749,298,1281,11676,45
45,2,0,4,12,7,24.292807459,298,1281,11676,45
45,2,0,4,12,12,22.312004181,298,1281,11676,45
45,2,0,4,2,2,23.777186384,210,1663,23895,380
45,2,0,4,2,7,24.137953465,210,1663,23895,381
45,2,0,4,2,12,24.808026998,210,1663,23895,380
45,2,0,4,7,2,24.190100984,345,1569,16309,84
45,2,0,4,7,7,23.349521763,345,1569,16309,86
45,2,0,4,7,12,23.033105946,345,1569,16309,86
45,2,0,4,12,2,23.364252108,298,1281,11676,46
45,2,0,4,12,7,23.412636894,298,1281,11676,45
45,2,0,4,12,12,23.74230288,298,1281,11676,45
45,2,0,4,2,2,24.582308516,210,1663,23895,382
45,2,0,4,2,7,23.440927736,210,1663,23895,380
45,2,0,4,2,12,23.702982838,210,1663,23895,380
45,2,0,4,7,2,23.77768248,345,1569,16309,86
45,2,0,4,7,7,23.329031546,345,1569,16309,86
45,2,0,4,7,12,23.921044399,345,1569,16309,86
45,2,0,4,12,2,23.386262253,298,1281,11676,46
45,2,0,4,12,7,23.938068762,298,1281,11676,46
45,2,0,4,12,12,22.63736791,298,1281,11676,45
45,2,0,6,2,2,23.634457037,210,1663,23895,380
45,2,0,6,2,7,24.982668923,210,1663,23895,382
45,2,0,6,2,12,23.993183021,210,1663,23895,379
45,2,0,6,7,2,23.497092338,345,1569,16309,86
45,2,0,6,7,7,23.720054738,345,1569,16309,87
45,2,0,6,7,12,23.240845297,345,1569,16309,86
45,2,0,6,12,2,23.57337042,298,1281,11676,45
45,2,0,6,12,7,22.494312413,298,1281,11676,45
45,2,0,6,12,12,23.972302425,298,1281,11676,45
45,2,0,6,2,2,25.142529986,210,1663,23895,380
45,2,0,6,2,7,23.363546372,210,1663,23895,382
45,2,0,6,2,12,24.26876595,210,1663,23895,381
45,2,0,6,7,2,23.694972217,345,1569,16309,86
45,2,0,6,7,7,24.094796792,345,1569,16309,86
45,2,0,6,7,12,23.446146345,345,1569,16309,86
45,2,0,6,12,2,23.70078304,298,1281,11676,46
45,2,0,6,12,7,22.98557905,298,1281,11676,45
45,2,0,6,12,12,23.327894716,298,1281,11676,45
45,2,0,6,2,2,23.636909548,210,1663,23895,380
45,2,0,6,2,7,24.411470961,210,1663,23895,380
45,2,0,6,2,12,23.462948627,210,1663,23895,381
45,2,0,6,7,2,24.24184751,345,1569,16309,86
45,2,0,6,7,7,23.799667822,345,1569,16309,86
45,2,0,6,7,12,23.826678748,345,1569,16309,86
45,2,0,6,12,2,24.063598195,298,1281,11676,45
45,2,0,6,12,7,25.619081455,298,1281,11676,45
45,2,0,6,12,12,24.930309633,298,1281,11676,46
45,2,2,0,2,2,19.848075224,201,1450,17264,147
45,2,2,0,2,7,19.806449298,201,1450,17264,149
45,2,2,0,2,12,18.385831574,201,1450,17264,147
45,2,2,0,7,2,19.115282797,231,1450,15975,103
45,2,2,0,7,7,21.208563721,231,1450,15975,103
45,2,2,0,7,12,20.473080762,231,1450,15975,103
45,2,2,0,12,2,19.892038554,292,1450,12545,51
45,2,2,0,12,7,20.4951232,292,1450,12545,51
45,2,2,0,12,12,19.964758037,292,1450,12545,51
45,2,2,0,2,2,19.63799017,201,1450,17264,147
45,2,2,0,2,7,21.604440948,201,1450,17264,147
45,2,2,0,2,12,21.722505026,201,1450,17264,147
45,2,2,0,7,2,21.078788328,231,1450,15975,103
45,2,2,0,7,7,21.280963513,231,1450,15975,103
45,2,2,0,7,12,19.914573611,231,1450,15975,104
45,2,2,0,12,2,19.156834161,292,1450,12545,51
45,2,2,0,12,7,21.697884384,292,1450,12545,51
45,2,2,0,12,12,22.320585896,292,1450,12545,51
45,2,2,0,2,2,22.340906951,201,1450,17264,147
45,2,2,0,2,7,21.433090578,201,1450,17264,147
45,2,2,0,2,12,20.50586267,201,1450,17264,147
45,2,2,0,7,2,18.551031398,231,1450,15975,104
45,2,2,0,7,7,20.494158325,231,1450,15975,103
45,2,2,0,7,12,21.384059776,231,1450,15975,103
45,2,2,0,12,2,21.006372704,292,1450,12545,51
45,2,2,0,12,7,21.369209514,292,1450,12545,51
45,2,2,0,12,12,20.749597541,292,1450,12545,51
45,2,2,2,2,2,19.969994423,201,1450,17264,147
45,2,2,2,2,7,20.509825056,201,1450,17264,147
45,2,2,2,2,12,20.610162465,201,1450,17264,147
45,2,2,2,7,2,21.924136869,231,1450,15975,103
45,2,2,2,7,7,21.277935254,231,1450,15975,103
45,2,2,2,7,12,21.587813612,231,1450,15975,103
45,2,2,2,12,2,18.729335164,292,1450,12545,50
45,2,2,2,12,7,20.922099192,292,1450,12545,51
45,2,2,2,12,12,21.141511434,292,1450,12545,51
45,2,2,2,2,2,21.537654599,201,1450,17264,147
45,2,2,2,2,7,20.960147264,201,1450,17264,147
45,2,2,2,2,12,21.172884457,201,1450,17264,147
45,2,2,2,7,2,20.063235252,231,1450,15975,103
45,2,2,2,7,7,20.26337461,231,1450,15975,103
45,2,2,2,7,12,19.663809585,231,1450,15975,103
45,2,2,2,12,2,21.349182421,292,1450,12545,51
45,2,2,2,12,7,21.129450638,292,1450,12545,51
45,2,2,2,12,12,21.278685222,292,1450,12545,51
45,2,2,2,2,2,20.96407222,201,1450,17264,152
45,2,2,2,2,7,20.271893991,201,1450,17264,147
45,2,2,2,2,12,19.831342538,201,1450,17264,147
45,2,2,2,7,2,19.921548861,231,1450,15975,103
45,2,2,2,7,7,20.708196369,231,1450,15975,103
45,2,2,2,7,12,20.672066098,231,1450,15975,103
45,2,2,2,12,2,20.990843799,292,1450,12545,51
45,2,2,2,12,7,20.505475874,292,1450,12545,51
45,2,2,2,12,12,20.529420911,292,1450,12545,51
45,2,2,4,2,2,20.495028076,201,1450,17264,147
45,2,2,4,2,7,20.698303961,201,1450,17264,148
45,2,2,4,2,12,20.539672966,201,1450,17264,148
45,2,2,4,7,2,20.202017937,231,1450,15975,103
45,2,2,4,7,7,19.83549857,231,1450,15975,103
45,2,2,4,7,12,19.968762992,231,1450,15975,103
45,2,2,4,12,2,20.086538384,292,1450,12545,51
45,2,2,4,12,7,20.550661982,292,1450,12545,51
45,2,2,4,12,12,20.917118684,292,1450,12545,51
45,2,2,4,2,2,20.013648156,201,1450,17264,147
45,2,2,4,2,7,20.356406039,201,1450,17264,147
45,2,2,4,2,12,20.008038479,201,1450,17264,147
45,2,2,4,7,2,18.906919707,231,1450,15975,104
45,2,2,4,7,7,20.351602073,231,1450,15975,104
45,2,2,4,7,12,20.971392086,231,1450,15975,103
45,2,2,4,12,2,20.699228608,292,1450,12545,51
45,2,2,4,12,7,20.552755516,292,1450,12545,51
45,2,2,4,12,12,20.419562837,292,1450,12545,51
45,2,2,4,2,2,19.031653163,201,1450,17264,147
45,2,2,4,2,7,19.820285593,201,1450,17264,149
45,2,2,4,2,12,20.037180019,201,1450,17264,147
45,2,2,4,7,2,19.998405901,231,1450,15975,103
45,2,2,4,7,7,20.394937046,231,1450,15975,103
45,2,2,4,7,12,20.604634067,231,1450,15975,103
45,2,2,4,12,2,20.133610613,292,1450,12545,51
45,2,2,4,12,7,19.883346028,292,1450,12545,51
45,2,2,4,12,12,19.711109322,292,1450,12545,51
45,2,2,6,2,2,19.623662879,201,1450,17264,147
45,2,2,6,2,7,19.346914747,201,1450,17264,147
45,2,2,6,2,12,20.604781029,201,1450,17264,147
45,2,2,6,7,2,19.92088605,231,1450,15975,103
45,2,2,6,7,7,19.879741388,231,1450,15975,103
45,2,2,6,7,12,20.378398149,231,1450,15975,104
45,2,2,6,12,2,20.074776441,292,1450,12545,51
45,2,2,6,12,7,19.95427114,292,1450,12545,52
45,2,2,6,12,12,20.425340607,292,1450,12545,51
45,2,2,6,2,2,20.594303443,201,1450,17264,147
45,2,2,6,2,7,19.980731912,201,1450,17264,147
45,2,2,6,2,12,19.749576004,201,1450,17264,147
45,2,2,6,7,2,19.60508655,231,1450,15975,103
45,2,2,6,7,7,19.660195204,231,1450,15975,103
45,2,2,6,7,12,20.13979517,231,1450,15975,103
45,2,2,6,12,2,20.698747531,292,1450,12545,52
45,2,2,6,12,7,19.892430073,292,1450,12545,51
45,2,2,6,12,12,19.84898459,292,1450,12545,51
45,2,2,6,2,2,20.265442592,201,1450,17264,147
45,2,2,6,2,7,19.228793021,201,1450,17264,148
45,2,2,6,2,12,20.422590319,201,1450,17264,147
45,2,2,6,7,2,20.676961208,231,1450,15975,103
45,2,2,6,7,7,20.30370446,231,1450,15975,104
45,2,2,6,7,12,20.031334016,231,1450,15975,103
45,2,2,6,12,2,19.510458423,292,1450,12545,51
45,2,2,6,12,7,19.151329181,292,1450,12545,51
45,2,2,6,12,12,20.338505574,292,1450,12545,51
45,2,4,0,2,2,20.22831576,188,1319,12414,82
45,2,4,0,2,7,19.87531647,188,1319,12414,82
45,2,4,0,2,12,19.689440105,188,1319,12414,82
45,2,4,0,7,2,20.179998693,188,1319,12414,82
45,2,4,0,7,7,18.637988147,188,1319,12414,82
45,2,4,0,7,12,19.653902507,188,1319,12414,82
45,2,4,0,12,2,20.39777962,209,1319,10949,63
45,2,4,0,12,7,19.986521132,209,1319,10949,59
45,2,4,0,12,12,20.971468911,209,1319,10949,59
45,2,4,0,2,2,19.768900663,188,1319,12414,82
45,2,4,0,2,7,18.292811019,188,1319,12414,82
45,2,4,0,2,12,19.380849497,188,1319,12414,82
45,2,4,0,7,2,19.993183922,188,1319,12414,82
45,2,4,0,7,7,19.585513765,188,1319,12414,81
45,2,4,0,7,12,20.03759439,188,1319,12414,82
45,2,4,0,12,2,20.373825121,209,1319,10949,59
45,2,4,0,12,7,19.177365467,209,1319,10949,59
45,2,4,0,12,12,19.582948518,209,1319,10949,59
45,2,4,0,2,2,20.149023785,188,1319,12414,82
45,2,4,0,2,7,19.83356697,188,1319,12414,82
45,2,4,0,2,12,20.167178435,188,1319,12414,82
45,2,4,0,7,2,19.848131056,188,1319,12414,82
45,2,4,0,7,7,18.950085505,188,1319,12414,84
45,2,4,0,7,12,19.396490528,188,1319,12414,82
45,2,4,0,12,2,20.124049565,209,1319,10949,59
45,2,4,0,12,7,19.937568631,209,1319,10949,59
45,2,4,0,12,12,19.447796922,209,1319,10949,59
45,2,4,2,2,2,19.398321295,188,1319,12414,84
45,2,4,2,2,7,18.596692039,188,1319,12414,82
45,2,4,2,2,12,19.596561606,188,1319,12414,82
45,2,4,2,7,2,19.981772668,188,1319,12414,82
45,2,4,2,7,7,20.612526062,188,1319,12414,82
45,2,4,2,7,12,19.29909203,188,1319,12414,87
45,2,4,2,12,2,19.655163431,209,1319,10949,59
45,2,4,2,12,7,19.602898962,209,1319,10949,59
45,2,4,2,12,12,19.194448064,209,1319,10949,59
45,2,4,2,2,2,19.714964848,188,1319,12414,81
45,2,4,2,2,7,20.28944035,188,1319,12414,82
45,2,4,2,2,12,20.599467535,188,1319,12414,82
45,2,4,2,7,2,19.345022308,188,1319,12414,82
45,2,4,2,7,7,19.107173753,188,1319,12414,82
45,2,4,2,7,12,19.521629,188,1319,12414,82
45,2,4,2,12,2,20.450547351,209,1319,10949,59
45,2,4,2,12,7,20.316247916,209,1319,10949,59
45,2,4,2,12,12,20.498695579,209,1319,10949,59
45,2,4,2,2,2,19.745780846,188,1319,12414,82
45,2,4,2,2,7,19.746034533,188,1319,12414,82
45,2,4,2,2,12,19.541962314,188,1319,12414,82
45,2,4,2,7,2,20.765405093,188,1319,12414,82
45,2,4,2,7,7,20.412416157,188,1319,12414,82
45,2,4,2,7,12,20.638869411,188,1319,12414,82
45,2,4,2,12,2,20.585764768,209,1319,10949,59
45,2,4,2,12,7,20.001418762,209,1319,10949,59
45,2,4,2,12,12,19.692027681,209,1319,10949,59
45,2,4,4,2,2,20.892447769,188,1319,12414,82
45,2,4,4,2,7,20.533268507,188,1319,12414,82
45,2,4,4,2,12,20.372970473,188,1319,12414,82
45,2,4,4,7,2,20.857125491,188,1319,12414,87
45,2,4,4,7,7,20.147252133,188,1319,12414,82
45,2,4,4,7,12,20.248674897,188,1319,12414,82
45,2,4,4,12,2,20.220295817,209,1319,10949,59
45,2,4,4,12,7,20.026575004,209,1319,10949,59
45,2,4,4,12,12,21.317477687,209,1319,10949,59
45,2,4,4,2,2,20.75642084,188,1319,12414,82
45,2,4,4,2,7,20.46430356,188,1319,12414,82
45,2,4,4,2,12,19.078056985,188,1319,12414,82
45,2,4,4,7,2,20.242488322,188,1319,12414,81
45,2,4,4,7,7,20.114653299,188,1319,12414,82
45,2,4,4,7,12,20.561352397,188,1319,12414,82
45,2,4,4,12,2,20.463694903,209,1319,10949,59
45,2,4,4,12,7,20.639069835,209,1319,10949,59
45,2,4,4,12,12,18.63525348,209,1319,10949,59
45,2,4,4,2,2,20.354986317,188,1319,12414,82
45,2,4,4,2,7,20.83014616,188,1319,12414,81
45,2,4,4,2,12,20.537428199,188,1319,12414,82
45,2,4,4,7,2,20.629132813,188,1319,12414,82
45,2,4,4,7,7,21.340569583,188,1319,12414,82
45,2,4,4,7,12,19.206850745,188,1319,12414,82
45,2,4,4,12,2,20.601568353,209,1319,10949,59
45,2,4,4,12,7,20.007614147,209,1319,10949,63
45,2,4,4,12,12,21.08180388,209,1319,10949,59
45,2,4,6,2,2,20.852452786,188,1319,12414,82
45,2,4,6,2,7,19.80679342,188,1319,12414,82
45,2,4,6,2,12,19.747214824,188,1319,12414,81
45,2,4,6,7,2,19.625414036,188,1319,12414,82
45,2,4,6,7,7,20.316639556,188,1319,12414,82
45,2,4,6,7,12,20.207112648,188,1319,12414,82
45,2,4,6,12,2,20.490341451,209,1319,10949,59
45,2,4,6,12,7,20.675378902,209,1319,10949,59
45,2,4,6,12,12,19.147800596,209,1319,10949,59
45,2,4,6,2,2,20.172963779,188,1319,12414,82
45,2,4,6,2,7,19.974749255,188,1319,12414,82
45,2,4,6,2,12,19.697174229,188,1319,12414,82
45,2,4,6,7,2,20.260442995,188,1319,12414,82
45,2,4,6,7,7,20.444840565,188,1319,12414,82
45,2,4,6,7,12,19.416671544,188,1319,12414,82
45,2,4,6,12,2,19.9801718,209,1319,10949,59
45,2,4,6,12,7,20.099189105,209,1319,10949,59
45,2,4,6,12,12,19.884065003,209,1319,10949,59
45,2,4,6,2,2,19.361595584,188,1319,12414,84
45,2,4,6,2,7,19.991910646,188,1319,12414,82
45,2,4,6,2,12,20.02083873,188,1319,12414,82
45,2,4,6,7,2,19.300909452,188,1319,12414,82
45,2,4,6,7,7,19.849971392,188,1319,12414,82
45,2,4,6,7,12,20.839412736,188,1319,12414,82
45,2,4,6,12,2,20.150918724,209,1319,10949,59
45,2,4,6,12,7,21.060329995,209,1319,10949,59
45,2,4,6,12,12,19.913380378,209,1319,10949,59
45,2,6,0,2,2,18.979594613,181,1312,10163,63
45,2,6,0,2,7,20.023835723,181,1312,10163,63
45,2,6,0,2,12,19.961022054,181,1312,10163,63
45,2,6,0,7,2,19.724099764,181,1312,10163,63
45,2,6,0,7,7,19.787890456,181,1312,10163,63
45,2,6,0,7,12,19.903110811,181,1312,10163,63
45,2,6,0,12,2,18.700505158,192,1312,9901,56
45,2,6,0,12,7,19.632371786,192,1312,9901,56
45,2,6,0,12,12,19.029961355,192,1312,9901,56
45,2,6,0,2,2,19.87218702,181,1312,10163,63
45,2,6,0,2,7,20.457075314,181,1312,10163,63
45,2,6,0,2,12,19.507730519,181,1312,10163,64
45,2,6,0,7,2,18.694016902,181,1312,10163,63
45,2,6,0,7,7,19.944628533,181,1312,10163,63
45,2,6,0,7,12,20.076516898,181,1312,10163,64
45,2,6,0,12,2,19.407858107,192,1312,9901,58
45,2,6,0,12,7,19.577684152,192,1312,9901,57
45,2,6,0,12,12,19.810633411,192,1312,9901,56
45,2,6,0,2,2,18.859478756,181,1312,10163,63
45,2,6,0,2,7,19.818529304,181,1312,10163,63
45,2,6,0,2,12,19.132120754,181,1312,10163,63
45,2,6,0,7,2,19.734628695,181,1312,10163,63
45,2,6,0,7,7,20.207046923,181,1312,10163,63
45,2,6,0,7,12,19.831714673,181,1312,10163,63
45,2,6,0,12,2,18.988938549,192,1312,9901,57
45,2,6,0,12,7,18.734531458,192,1312,9901,56
45,2,6,0,12,12,19.792101439,192,1312,9901,57
45,2,6,2,2,2,19.682930303,181,1312,10163,63
45,2,6,2,2,7,20.106716659,181,1312,10163,64
45,2,6,2,2,12,19.624433547,181,1312,10163,64
45,2,6,2,7,2,19.533485607,181,1312,10163,64
45,2,6,2,7,7,18.95208922,181,1312,10163,63
45,2,6,2,7,12,19.688951902,181,1312,10163,63
45,2,6,2,12,2,19.782910124,192,1312,9901,56
45,2,6,2,12,7,18.746455081,192,1312,9901,57
45,2,6,2,12,12,18.7581597,192,1312,9901,56
45,2,6,2,2,2,19.041534535,181,1312,10163,63
45,2,6,2,2,7,19.81856549,181,1312,10163,63
45,2,6,2,2,12,19.15688694,181,1312,10163,63
45,2,6,2,7,2,19.686251382,181,1312,10163,63
45,2,6,2,7,7,19.952576129,181,1312,10163,64
45,2,6,2,7,12,19.416070446,181,1312,10163,63
45,2,6,2,12,2,18.685253835,192,1312,9901,58
45,2,6,2,12,7,18.713792939,192,1312,9901,57
45,2,6,2,12,12,20.519961921,192,1312,9901,56
45,2,6,2,2,2,20.023977131,181,1312,10163,63
45,2,6,2,2,7,20.146813445,181,1312,10163,63
45,2,6,2,2,12,20.022214585,181,1312,10163,64
45,2,6,2,7,2,19.176586192,181,1312,10163,64
45,2,6,2,7,7,19.674193957,181,1312,10163,63
45,2,6,2,7,12,19.61288533,181,1312,10163,63
45,2,6,2,12,2,19.980039228,192,1312,9901,56
45,2,6,2,12,7,20.017940677,192,1312,9901,56
45,2,6,2,12,12,20.013595187,192,1312,9901,56
45,2,6,4,2,2,19.516583222,181,1312,10163,66
45,2,6,4,2,7,19.465045598,181,1312,10163,63
45,2,6,4,2,12,20.381618837,181,1312,10163,63
45,2,6,4,7,2,20.246035017,181,1312,10163,63
45,2,6,4,7,7,20.573776176,181,1312,10163,63
45,2,6,4,7,12,20.236483435,181,1312,10163,63
45,2,6,4,12,2,19.493065015,192,1312,9901,56
45,2,6,4,12,7,19.363395338,192,1312,9901,56
45,2,6,4,12,12,19.993609366,192,1312,9901,57
45,2,6,4,2,2,20.350218811,181,1312,10163,64
45,2,6,4,2,7,20.102767195,181,1312,10163,64
45,2,6,4,2,12,20.28132724,181,1312,10163,64
45,2,6,4,7,2,20.562959609,181,1312,10163,63
45,2,6,4,7,7,19.475042486,181,1312,10163,64
45,2,6,4,7,12,20.144113444,181,1312,10163,64
45,2,6,4,12,2,19.776688811,192,1312,9901,56
45,2,6,4,12,7,20.405494858,192,1312,9901,56
45,2,6,4,12,12,20.931297116,192,1312,9901,56
45,2,6,4,2,2,19.890805543,181,1312,10163,63
45,2,6,4,2,7,19.505225651,181,1312,10163,63
45,2,6,4,2,12,20.543855835,181,1312,10163,64
45,2,6,4,7,2,19.890679021,181,1312,10163,65
45,2,6,4,7,7,20.442452685,181,1312,10163,64
45,2,6,4,7,12,20.862248492,181,1312,10163,63
45,2,6,4,12,2,20.226307553,192,1312,9901,56
45,2,6,4,12,7,19.252530732,192,1312,9901,56
45,2,6,4,12,12,20.450239162,192,1312,9901,56
45,2,6,6,2,2,20.251688437,181,1312,10163,63
45,2,6,6,2,7,19.869659195,181,1312,10163,63
45,2,6,6,2,12,20.351626874,181,1312,10163,63
45,2,6,6,7,2,21.225634205,181,1312,10163,63
45,2,6,6,7,7,19.321070549,181,1312,10163,63
45,2,6,6,7,12,19.957089975,181,1312,10163,65
45,2,6,6,12,2,20.555464121,192,1312,9901,56
45,2,6,6,12,7,20.50538049,192,1312,9901,57
45,2,6,6,12,12,20.530257374,192,1312,9901,56
45,2,6,6,2,2,20.792948043,181,1312,10163,63
45,2,6,6,2,7,19.808084804,181,1312,10163,65
45,2,6,6,2,12,19.25861072,181,1312,10163,63
45,2,6,6,7,2,20.112948379,181,1312,10163,63
45,2,6,6,7,7,19.806692336,181,1312,10163,63
45,2,6,6,7,12,19.84970014,181,1312,10163,63
45,2,6,6,12,2,20.45289819,192,1312,9901,56
45,2,6,6,12,7,21.226094766,192,1312,9901,56
45,2,6,6,12,12,19.720750603,192,1312,9901,56
45,2,6,6,2,2,19.719293259,181,1312,10163,63
45,2,6,6,2,7,20.174774564,181,1312,10163,63
45,2,6,6,2,12,19.304735132,181,1312,10163,64
45,2,6,6,7,2,19.717802981,181,1312,10163,63
45,2,6,6,7,7,19.520663396,181,1312,10163,63
45,2,6,6,7,12,19.568980495,181,1312,10163,63
45,2,6,6,12,2,19.083680464,192,1312,9901,56
45,2,6,6,12,7,18.886322003,192,1312,9901,57
45,2,6,6,12,12,18.370208227,192,1312,9901,56
45,3,0,0,2,2,25.854554627,210,1663,23780,379
45,3,0,0,2,7,24.521257798,210,1663,23780,381
45,3,0,0,2,12,24.790240707,210,1663,23780,382
45,3,0,0,7,2,24.146153591,345,1569,16309,87
45,3,0,0,7,7,24.446334597,345,1569,16309,86
45,3,0,0,7,12,23.194594383,345,1569,16309,86
45,3,0,0,12,2,23.381335308,298,1281,11676,45
45,3,0,0,12,7,24.653642931,298,1281,11676,45
45,3,0,0,12,12,23.87049578,298,1281,11676,45
45,3,0,0,2,2,23.785967762,210,1663,23780,380
45,3,0,0,2,7,24.927361908,210,1663,23780,379
45,3,0,0,2,12,24.657210216,210,1663,23780,379
45,3,0,0,7,2,23.88783714,345,1569,16309,86
45,3,0,0,7,7,23.120894798,345,1569,16309,86
45,3,0,0,7,12,23.931088047,345,1569,16309,86
45,3,0,0,12,2,23.162558873,298,1281,11676,46
45,3,0,0,12,7,24.748550599,298,1281,11676,45
45,3,0,0,12,12,25.555203013,298,1281,11676,45
45,3,0,0,2,2,23.709645922,210,1663,23780,381
45,3,0,0,2,7,23.867643942,210,1663,23780,380
45,3,0,0,2,12,25.224092498,210,1663,23780,379
45,3,0,0,7,2,23.830451893,345,1569,16309,84
45,3,0,0,7,7,23.021920259,345,1569,16309,86
45,3,0,0,7,12,23.34506409,345,1569,16309,87
45,3,0,0,12,2,23.774226831,298,1281,11676,45
45,3,0,0,12,7,23.610992709,298,1281,11676,45
45,3,0,0,12,12,23.709174871,298,1281,11676,45
45,3,0,2,2,2,23.844618775,210,1663,23780,379
45,3,0,2,2,7,23.666985512,210,1663,23780,379
45,3,0,2,2,12,25.387771202,210,1663,23780,378
45,3,0,2,7,2,23.337795262,345,1569,16309,86
45,3,0,2,7,7,23.016666238,345,1569,16309,86
45,3,0,2,7,12,24.807265058,345,1569,16309,86
45,3,0,2,12,2,23.677519454,298,1281,11676,45
45,3,0,2,12,7,23.175173099,298,1281,11676,45
45,3,0,2,12,12,22.827305468,298,1281,11676,45
45,3,0,2,2,2,23.87425209,210,1663,23780,379
45,3,0,2,2,7,23.977052375,210,1663,23780,378
45,3,0,2,2,12,23.699260366,210,1663,23780,380
45,3,0,2,7,2,24.81938572,345,1569,16309,86
45,3,0,2,7,7,24.341510543,345,1569,16309,86
45,3,0,2,7,12,23.657120501,345,1569,16309,86
45,3,0,2,12,2,23.694231501,298,1281,11676,45
45,3,0,2,12,7,23.511727459,298,1281,11676,45
45,3,0,2,12,12,22.427717967,298,1281,11676,45
45,3,0,2,2,2,24.760844801,210,1663,23780,379
45,3,0,2,2,7,23.721964633,210,1663,23780,381
45,3,0,2,2,12,24.391486708,210,1663,23780,379
45,3,0,2,7,2,23.514705751,345,1569,16309,87
45,3,0,2,7,7,24.672198115,345,1569,16309,86
45,3,0,2,7,12,23.729457738,345,1569,16309,86
45,3,0,2,12,2,23.421296568,298,1281,11676,45
45,3,0,2,12,7,23.744316264,298,1281,11676,46
45,3,0,2,12,12,23.940411891,298,1281,11676,45
45,3,0,4,2,2,23.258781642,210,1663,23780,379
45,3,0,4,2,7,23.723691591,210,1663,23780,379
45,3,0,4,2,12,24.347703814,210,1663,23780,377
45,3,0,4,7,2,23.090522332,345,1569,16309,86
45,3,0,4,7,7,23.984196301,345,1569,16309,86
45,3,0,4,7,12,23.711890263,345,1569,16309,88
45,3,0,4,12,2,23.270691935,298,1281,11676,45
45,3,0,4,12,7,23.946573075,298,1281,11676,45
45,3,0,4,12,12,23.156556276,298,1281,11676,45
45,3,0,4,2,2,23.798040411,210,1663,23780,382
45,3,0,4,2,7,24.083072436,210,1663,23780,379
45,3,0,4,2,12,23.571845034,210,1663,23780,379
45,3,0,4,7,2,23.813634658,345,1569,16309,86
45,3,0,4,7,7,22.92812584,345,1569,16309,86
45,3,0,4,7,12,23.409637692,345,1569,16309,86
45,3,0,4,12,2,23.897384667,298,1281,11676,45
45,3,0,4,12,7,23.92196611,298,1281,11676,45
45,3,0,4,12,12,23.840403254,298,1281,11676,45
45,3,0,4,2,2,23.293151237,210,1663,23780,380
45,3,0,4,2,7,24.157601967,210,1663,23780,379
45,3,0,4,2,12,23.137971813,210,1663,23780,379
45,3,0,4,7,2,23.623171407,345,1569,16309,86
45,3,0,4,7,7,23.796974943,345,1569,16309,86
45,3,0,4,7,12,23.847914618,345,1569,16309,86
45,3,0,4,12,2,22.924389083,298,1281,11676,45
45,3,0,4,12,7,22.903786778,298,1281,11676,45
45,3,0,4,12,12,24.163538474,298,1281,11676,45
45,3,0,6,2,2,22.946670283,210,1663,23780,379
45,3,0,6,2,7,24.724405205,210,1663,23780,379
45,3,0,6,2,12,23.848442654,210,1663,23780,379
45,3,0,6,7,2,23.381893767,345,1569,16309,86
45,3,0,6,7,7,23.273250588,345,1569,16309,86
45,3,0,6,7,12,23.596659289,345,1569,16309,86
45,3,0,6,12,2,22.705715224,298,1281,11676,45
45,3,0,6,12,7,23.778335279,298,1281,11676,45
45,3,0,6,12,12,23.346999297,298,1281,11676,45
45,3,0,6,2,2,23.793269823,210,1663,23780,380
45,3,0,6,2,7,23.975054445,210,1663,23780,379
45,3,0,6,2,12,24.693838053,210,1663,23780,378
45,3,0,6,7,2,23.798109863,345,1569,16309,86
45,3,0,6,7,7,24.477696745,345,1569,16309,86
45,3,0,6,7,12,23.83628121,345,1569,16309,86
45,3,0,6,12,2,23.676306121,298,1281,11676,45
45,3,0,6,12,7,23.222268307,298,1281,11676,45
45,3,0,6,12,12,22.903505814,298,1281,11676,45
45,3,0,6,2,2,23.775430024,210,1663,23780,380
45,3,0,6,2,7,23.997598604,210,1663,23780,380
45,3,0,6,2,12,23.881707899,210,1663,23780,379
45,3,0,6,7,2,23.313080278,345,1569,16309,86
45,3,0,6,7,7,22.920392506,345,1569,16309,86
45,3,0,6,7,12,23.917385573,345,1569,16309,89
45,3,0,6,12,2,25.044768914,298,1281,11676,45
45,3,0,6,12,7,24.830619821,298,1281,11676,45
45,3,0,6,12,12,24.908955099,298,1281,11676,45
45,3,2,0,2,2,19.459205283,201,1450,17264,147
45,3,2,0,2,7,19.385990332,201,1450,17264,147
45,3,2,0,2,12,19.502383693,201,1450,17264,147
45,3,2,0,7,2,19.480502766,231,1450,15975,103
45,3,2,0,7,7,19.185926779,231,1450,15975,104
45,3,2,0,7,12,20.11490236,231,1450,15975,103
45,3,2,0,12,2,21.09631213,292,1450,12545,51
45,3,2,0,12,7,19.967554553,292,1450,12545,51
45,3,2,0,12,12,19.092825852,292,1450,12545,51
45,3,2,0,2,2,20.015755318,201,1450,17264,147
45,3,2,0,2,7,20.547906075,201,1450,17264,147
45,3,2,0,2,12,19.855444736,201,1450,17264,147
45,3,2,0,7,2,20.457305148,231,1450,15975,103
45,3,2,0,7,7,20.379574256,231,1450,15975,103
45,3,2,0,7,12,19.476673781,231,1450,15975,103
