@max_hood_size,@starting_sd_divisor,@sd_increment_proportion,@backtrack_cutoff,mopt_iter
5,30,0.01,2.5,251
5,30,0.01,2.5,313
5,30,0.01,2.5,398
5,30,0.01,2.5,359
5,30,0.01,2.5,178
5,30,0.01,2.5,325
5,30,0.01,2.5,283
5,30,0.01,2.5,518
5,30,0.01,2.5,382
5,30,0.01,2,479
5,30,0.01,2,344
5,30,0.01,2,512
5,30,0.01,2,338
5,30,0.01,2,401
5,30,0.01,2,235
5,30,0.01,2,203
5,30,0.01,2,307
5,30,0.01,2,234
5,30,0.01,2,145
5,30,0.01,1.5,247
5,30,0.01,1.5,241
5,30,0.01,1.5,285
5,30,0.01,1.5,316
5,30,0.01,1.5,239
5,30,0.01,1.5,333
5,30,0.01,1.5,135
5,30,0.01,1.5,263
5,30,0.01,1.5,252
5,30,0.01,1.5,237
5,20,0.2,3,16
5,20,0.2,3,241
5,20,0.2,3,193
5,20,0.2,3,226
5,20,0.2,3,603
5,20,0.2,3,690
5,20,0.2,3,399
5,20,0.2,3,440
5,20,0.2,3,246
5,20,0.2,3,695
5,20,0.2,2.5,1
5,20,0.2,2.5,461
5,20,0.2,2.5,167
5,20,0.2,2.5,159
5,20,0.2,2.5,476
5,20,0.2,2.5,164
5,20,0.2,2.5,97
5,20,0.2,2.5,330
5,20,0.2,2.5,185
5,20,0.2,2.5,320
5,20,0.2,2,269
5,20,0.2,2,235
5,20,0.2,2,253
5,20,0.2,2,432
5,20,0.2,2,152
5,20,0.2,2,263
5,20,0.2,2,233
5,20,0.2,2,132
5,20,0.2,2,85
5,20,0.2,2,178
5,20,0.2,1.5,274
5,20,0.2,1.5,286
5,20,0.2,1.5,327
5,20,0.2,1.5,452
5,20,0.2,1.5,189
5,20,0.2,1.5,267
5,20,0.2,1.5,517
5,20,0.2,1.5,376
5,20,0.2,1.5,612
5,20,0.2,1.5,352
5,20,0.15,3,235
5,20,0.15,3,180
5,20,0.15,3,382
5,20,0.15,3,197
5,20,0.15,3,106
5,20,0.15,3,60
5,20,0.15,3,206
5,20,0.15,3,160
5,20,0.15,3,369
5,20,0.15,3,317
5,20,0.15,2.5,343
5,20,0.15,2.5,252
5,20,0.15,2.5,390
5,20,0.15,2.5,154
5,20,0.15,2.5,207
5,20,0.15,2.5,242
5,20,0.15,2.5,280
5,20,0.15,2.5,172
5,20,0.15,2.5,72
5,20,0.15,2.5,187
5,20,0.15,2,563
5,20,0.15,2,371
5,20,0.15,2,379
5,20,0.15,2,429
5,20,0.15,2,318
5,20,0.15,2,250
5,20,0.15,2,397
5,20,0.15,2,482
5,20,0.15,2,487
5,20,0.15,2,195
5,20,0.15,1.5,56
5,20,0.15,1.5,261
5,20,0.15,1.5,286
5,20,0.15,1.5,285
5,20,0.15,1.5,126
5,20,0.15,1.5,402
5,20,0.15,1.5,18
5,20,0.15,1.5,392
5,20,0.15,1.5,208
5,20,0.15,1.5,353
5,20,0.1,3,200
5,20,0.1,3,118
5,20,0.1,3,132
5,20,0.1,3,132
5,20,0.1,3,475
5,20,0.1,3,261
5,20,0.1,3,351
5,20,0.1,3,274
5,20,0.1,3,600
5,20,0.1,3,520
5,20,0.1,2.5,192
5,20,0.1,2.5,317
5,20,0.1,2.5,369
5,20,0.1,2.5,227
5,20,0.1,2.5,234
5,20,0.1,2.5,54
5,20,0.1,2.5,162
5,20,0.1,2.5,351
5,20,0.1,2.5,261
5,20,0.1,2.5,314
5,20,0.1,2,210
5,20,0.1,2,240
5,20,0.1,2,433
5,20,0.1,2,306
5,20,0.1,2,244
5,20,0.1,2,134
5,20,0.1,2,98
5,20,0.1,2,169
5,20,0.1,2,91
5,20,0.1,2,247
5,20,0.1,1.5,344
5,20,0.1,1.5,164
5,20,0.1,1.5,390
5,20,0.1,1.5,188
5,20,0.1,1.5,294
5,20,0.1,1.5,350
5,20,0.1,1.5,504
5,20,0.1,1.5,2
5,20,0.1,1.5,170
5,20,0.1,1.5,297
5,20,0.05,3,255
5,20,0.05,3,213
5,20,0.05,3,213
5,20,0.05,3,34
5,20,0.05,3,213
5,20,0.05,3,198
5,20,0.05,3,372
5,20,0.05,3,365
5,20,0.05,3,385
5,20,0.05,3,132
5,20,0.05,2.5,219
5,20,0.05,2.5,382
5,20,0.05,2.5,268
5,20,0.05,2.5,393
5,20,0.05,2.5,513
5,20,0.05,2.5,190
5,20,0.05,2.5,485
5,20,0.05,2.5,228
5,20,0.05,2.5,236
5,20,0.05,2.5,148
5,20,0.05,2,312
5,20,0.05,2,202
5,20,0.05,2,351
5,20,0.05,2,271
5,20,0.05,2,346
5,20,0.05,2,216
5,20,0.05,2,270
5,20,0.05,2,122
5,20,0.05,2,295
5,20,0.05,2,212
5,20,0.05,1.5,215
5,20,0.05,1.5,382
5,20,0.05,1.5,366
5,20,0.05,1.5,255
5,20,0.05,1.5,283
5,20,0.05,1.5,273
5,20,0.05,1.5,478
5,20,0.05,1.5,172
5,20,0.05,1.5,427
5,20,0.05,1.5,162
5,20,0.01,3,459
5,20,0.01,3,483
5,20,0.01,3,498
5,20,0.01,3,474
5,20,0.01,3,182
5,20,0.01,3,235
5,20,0.01,3,332
5,20,0.01,3,334
5,20,0.01,3,255
5,20,0.01,3,622
5,20,0.01,2.5,329
5,20,0.01,2.5,474
5,20,0.01,2.5,275
5,20,0.01,2.5,407
5,20,0.01,2.5,466
5,20,0.01,2.5,550
5,20,0.01,2.5,262
5,20,0.01,2.5,393
5,20,0.01,2.5,282
5,20,0.01,2.5,283
5,20,0.01,2,200
5,20,0.01,2,357
5,20,0.01,2,354
5,20,0.01,2,224
5,20,0.01,2,174
5,20,0.01,2,300
5,20,0.01,2,490
5,20,0.01,2,314
5,20,0.01,2,292
5,20,0.01,2,345
5,20,0.01,1.5,187
5,20,0.01,1.5,202
5,20,0.01,1.5,420
5,20,0.01,1.5,350
5,20,0.01,1.5,277
5,20,0.01,1.5,184
5,20,0.01,1.5,173
5,20,0.01,1.5,332
5,20,0.01,1.5,430
5,20,0.01,1.5,163
5,10,0.2,3,125
5,10,0.2,3,337
5,10,0.2,3,3
5,10,0.2,3,173
5,10,0.2,3,254
5,10,0.2,3,379
5,10,0.2,3,294
5,10,0.2,3,628
5,10,0.2,3,258
5,10,0.2,3,207
5,10,0.2,2.5,24
5,10,0.2,2.5,353
5,10,0.2,2.5,221
5,10,0.2,2.5,357
5,10,0.2,2.5,409
5,10,0.2,2.5,354
5,10,0.2,2.5,469
5,10,0.2,2.5,557
5,10,0.2,2.5,415
5,10,0.2,2.5,246
5,10,0.2,2,519
5,10,0.2,2,532
5,10,0.2,2,171
5,10,0.2,2,276
5,10,0.2,2,246
5,10,0.2,2,199
5,10,0.2,2,262
5,10,0.2,2,200
5,10,0.2,2,176
5,10,0.2,2,184
5,10,0.2,1.5,318
5,10,0.2,1.5,255
5,10,0.2,1.5,344
5,10,0.2,1.5,389
5,10,0.2,1.5,296
5,10,0.2,1.5,410
5,10,0.2,1.5,313
5,10,0.2,1.5,83
5,10,0.2,1.5,217
5,10,0.2,1.5,444
5,10,0.15,3,352
5,10,0.15,3,335
5,10,0.15,3,331
5,10,0.15,3,222
5,10,0.15,3,239
5,10,0.15,3,195
5,10,0.15,3,434
5,10,0.15,3,483
5,10,0.15,3,284
5,10,0.15,3,243
5,10,0.15,2.5,54
5,10,0.15,2.5,438
5,10,0.15,2.5,361
5,10,0.15,2.5,387
5,10,0.15,2.5,285
5,10,0.15,2.5,107
5,10,0.15,2.5,204
5,10,0.15,2.5,251
5,10,0.15,2.5,191
5,10,0.15,2.5,279
5,10,0.15,2,410
5,10,0.15,2,492
5,10,0.15,2,281
5,10,0.15,2,543
5,10,0.15,2,459
5,10,0.15,2,329
5,10,0.15,2,310
5,10,0.15,2,331
5,10,0.15,2,414
5,10,0.15,2,280
5,10,0.15,1.5,117
5,10,0.15,1.5,216
5,10,0.15,1.5,160
5,10,0.15,1.5,370
5,10,0.15,1.5,275
5,10,0.15,1.5,319
5,10,0.15,1.5,221
5,10,0.15,1.5,178
5,10,0.15,1.5,148
5,10,0.15,1.5,209
5,10,0.1,3,298
5,10,0.1,3,636
5,10,0.1,3,179
5,10,0.1,3,172
5,10,0.1,3,323
5,10,0.1,3,478
5,10,0.1,3,264
5,10,0.1,3,278
5,10,0.1,3,86
5,10,0.1,3,248
5,10,0.1,2.5,550
5,10,0.1,2.5,495
5,10,0.1,2.5,416
5,10,0.1,2.5,271
5,10,0.1,2.5,402
5,10,0.1,2.5,34
5,10,0.1,2.5,201
5,10,0.1,2.5,466
5,10,0.1,2.5,269
5,10,0.1,2.5,219
5,10,0.1,2,65
5,10,0.1,2,190
5,10,0.1,2,224
5,10,0.1,2,254
5,10,0.1,2,55
5,10,0.1,2,229
5,10,0.1,2,332
5,10,0.1,2,346
5,10,0.1,2,329
5,10,0.1,2,184
5,10,0.1,1.5,399
5,10,0.1,1.5,362
5,10,0.1,1.5,382
5,10,0.1,1.5,179
5,10,0.1,1.5,244
5,10,0.1,1.5,162
5,10,0.1,1.5,338
5,10,0.1,1.5,280
5,10,0.1,1.5,350
5,10,0.1,1.5,191
5,10,0.05,3,168
5,10,0.05,3,360
5,10,0.05,3,360
5,10,0.05,3,118
5,10,0.05,3,458
5,10,0.05,3,290
5,10,0.05,3,268
5,10,0.05,3,311
5,10,0.05,3,291
5,10,0.05,3,259
5,10,0.05,2.5,307
5,10,0.05,2.5,484
5,10,0.05,2.5,240
5,10,0.05,2.5,345
5,10,0.05,2.5,200
5,10,0.05,2.5,175
5,10,0.05,2.5,382
5,10,0.05,2.5,213
5,10,0.05,2.5,328
5,10,0.05,2.5,478
5,10,0.05,2,152
5,10,0.05,2,228
5,10,0.05,2,253
5,10,0.05,2,199
5,10,0.05,2,278
5,10,0.05,2,170
5,10,0.05,2,269
5,10,0.05,2,348
5,10,0.05,2,302
5,10,0.05,2,208
5,10,0.05,1.5,282
5,10,0.05,1.5,277
5,10,0.05,1.5,283
5,10,0.05,1.5,245
5,10,0.05,1.5,289
5,10,0.05,1.5,277
5,10,0.05,1.5,245
5,10,0.05,1.5,296
5,10,0.05,1.5,323
5,10,0.05,1.5,253
5,10,0.01,3,208
5,10,0.01,3,152
5,10,0.01,3,143
5,10,0.01,3,318
5,10,0.01,3,345
5,10,0.01,3,443
5,10,0.01,3,425
5,10,0.01,3,334
5,10,0.01,3,245
5,10,0.01,3,301
5,10,0.01,2.5,233
5,10,0.01,2.5,494
5,10,0.01,2.5,174
5,10,0.01,2.5,85
5,10,0.01,2.5,417
5,10,0.01,2.5,124
5,10,0.01,2.5,373
5,10,0.01,2.5,461
5,10,0.01,2.5,410
5,10,0.01,2.5,312
5,10,0.01,2,160
5,10,0.01,2,257
5,10,0.01,2,233
5,10,0.01,2,174
5,10,0.01,2,214
5,10,0.01,2,202
5,10,0.01,2,431
5,10,0.01,2,203
5,10,0.01,2,464
5,10,0.01,2,123
5,10,0.01,1.5,145
5,10,0.01,1.5,142
5,10,0.01,1.5,361
5,10,0.01,1.5,464
5,10,0.01,1.5,237
5,10,0.01,1.5,418
5,10,0.01,1.5,388
5,10,0.01,1.5,214
5,10,0.01,1.5,9
5,10,0.01,1.5,346
5,5,0.2,3,360
5,5,0.2,3,427
5,5,0.2,3,144
5,5,0.2,3,263
5,5,0.2,3,226
5,5,0.2,3,180
5,5,0.2,3,73
5,5,0.2,3,274
5,5,0.2,3,344
5,5,0.2,3,259
5,5,0.2,2.5,55
5,5,0.2,2.5,326
5,5,0.2,2.5,203
5,5,0.2,2.5,132
5,5,0.2,2.5,17
5,5,0.2,2.5,247
5,5,0.2,2.5,269
5,5,0.2,2.5,171
5,5,0.2,2.5,228
5,5,0.2,2.5,237
5,5,0.2,2,145
5,5,0.2,2,158
5,5,0.2,2,332
5,5,0.2,2,143
5,5,0.2,2,322
5,5,0.2,2,113
5,5,0.2,2,99
5,5,0.2,2,149
5,5,0.2,2,195
5,5,0.2,2,159
5,5,0.2,1.5,232
5,5,0.2,1.5,216
5,5,0.2,1.5,239
5,5,0.2,1.5,230
5,5,0.2,1.5,312
5,5,0.2,1.5,83
5,5,0.2,1.5,137
5,5,0.2,1.5,142
5,5,0.2,1.5,116
5,5,0.2,1.5,390
5,5,0.15,3,178
5,5,0.15,3,108
5,5,0.15,3,217
5,5,0.15,3,109
5,5,0.15,3,323
5,5,0.15,3,177
5,5,0.15,3,241
5,5,0.15,3,314
5,5,0.15,3,302
5,5,0.15,3,190
5,5,0.15,2.5,205
5,5,0.15,2.5,208
5,5,0.15,2.5,172
5,5,0.15,2.5,95
5,5,0.15,2.5,159
5,5,0.15,2.5,85
5,5,0.15,2.5,95
5,5,0.15,2.5,104
5,5,0.15,2.5,212
5,5,0.15,2.5,150
5,5,0.15,2,292
5,5,0.15,2,169
5,5,0.15,2,234
5,5,0.15,2,288
5,5,0.15,2,190
5,5,0.15,2,149
5,5,0.15,2,112
5,5,0.15,2,180
5,5,0.15,2,360
5,5,0.15,2,301
5,5,0.15,1.5,205
5,5,0.15,1.5,184
5,5,0.15,1.5,10
5,5,0.15,1.5,375
5,5,0.15,1.5,88
5,5,0.15,1.5,355
5,5,0.15,1.5,286
5,5,0.15,1.5,211
5,5,0.15,1.5,252
5,5,0.15,1.5,210
5,5,0.1,3,339
5,5,0.1,3,354
5,5,0.1,3,317
5,5,0.1,3,336
5,5,0.1,3,214
5,5,0.1,3,185
5,5,0.1,3,169
5,5,0.1,3,275
5,5,0.1,3,144
5,5,0.1,3,329
5,5,0.1,2.5,159
5,5,0.1,2.5,310
5,5,0.1,2.5,232
5,5,0.1,2.5,225
5,5,0.1,2.5,187
5,5,0.1,2.5,191
5,5,0.1,2.5,193
5,5,0.1,2.5,276
5,5,0.1,2.5,277
5,5,0.1,2.5,71
5,5,0.1,2,296
5,5,0.1,2,114
5,5,0.1,2,152
5,5,0.1,2,156
5,5,0.1,2,132
5,5,0.1,2,519
5,5,0.1,2,341
5,5,0.1,2,292
5,5,0.1,2,9
5,5,0.1,2,486
5,5,0.1,1.5,506
5,5,0.1,1.5,291
5,5,0.1,1.5,281
5,5,0.1,1.5,246
5,5,0.1,1.5,130
5,5,0.1,1.5,59
5,5,0.1,1.5,284
5,5,0.1,1.5,280
5,5,0.1,1.5,292
5,5,0.1,1.5,201
5,5,0.05,3,61
5,5,0.05,3,163
5,5,0.05,3,314
5,5,0.05,3,354
5,5,0.05,3,286
5,5,0.05,3,93
5,5,0.05,3,308
5,5,0.05,3,239
5,5,0.05,3,167
5,5,0.05,3,318
5,5,0.05,2.5,215
5,5,0.05,2.5,213
5,5,0.05,2.5,209
5,5,0.05,2.5,202
5,5,0.05,2.5,376
5,5,0.05,2.5,522
5,5,0.05,2.5,297
5,5,0.05,2.5,120
5,5,0.05,2.5,269
5,5,0.05,2.5,125
5,5,0.05,2,205
5,5,0.05,2,213
5,5,0.05,2,275
5,5,0.05,2,298
5,5,0.05,2,206
5,5,0.05,2,193
5,5,0.05,2,159
5,5,0.05,2,192
5,5,0.05,2,243
5,5,0.05,2,227
5,5,0.05,1.5,234
5,5,0.05,1.5,201
5,5,0.05,1.5,363
5,5,0.05,1.5,253
5,5,0.05,1.5,180
5,5,0.05,1.5,189
5,5,0.05,1.5,283
5,5,0.05,1.5,194
5,5,0.05,1.5,147
5,5,0.05,1.5,298
5,5,0.01,3,156
5,5,0.01,3,223
5,5,0.01,3,136
5,5,0.01,3,112
5,5,0.01,3,89
5,5,0.01,3,196
5,5,0.01,3,249
5,5,0.01,3,130
5,5,0.01,3,188
5,5,0.01,3,342
5,5,0.01,2.5,431
5,5,0.01,2.5,71
5,5,0.01,2.5,233
5,5,0.01,2.5,398
5,5,0.01,2.5,272
5,5,0.01,2.5,323
5,5,0.01,2.5,124
5,5,0.01,2.5,262
5,5,0.01,2.5,400
5,5,0.01,2.5,282
5,5,0.01,2,119
5,5,0.01,2,447
5,5,0.01,2,133
5,5,0.01,2,140
5,5,0.01,2,241
5,5,0.01,2,364
5,5,0.01,2,344
5,5,0.01,2,150
5,5,0.01,2,126
5,5,0.01,2,230
5,5,0.01,1.5,4
5,5,0.01,1.5,213
5,5,0.01,1.5,357
5,5,0.01,1.5,251
5,5,0.01,1.5,302
5,5,0.01,1.5,55
5,5,0.01,1.5,197
5,5,0.01,1.5,273
5,5,0.01,1.5,219
5,5,0.01,1.5,247
5,2,0.2,3,561
5,2,0.2,3,235
5,2,0.2,3,109
5,2,0.2,3,138
5,2,0.2,3,415
5,2,0.2,3,109
5,2,0.2,3,709
5,2,0.2,3,87
5,2,0.2,3,138
5,2,0.2,3,184
5,2,0.2,2.5,87
5,2,0.2,2.5,594
5,2,0.2,2.5,443
5,2,0.2,2.5,260
5,2,0.2,2.5,553
5,2,0.2,2.5,300
5,2,0.2,2.5,787
5,2,0.2,2.5,346
5,2,0.2,2.5,256
5,2,0.2,2.5,62
5,2,0.2,2,151
5,2,0.2,2,236
5,2,0.2,2,251
5,2,0.2,2,505
5,2,0.2,2,501
5,2,0.2,2,160
5,2,0.2,2,179
5,2,0.2,2,518
5,2,0.2,2,747
5,2,0.2,2,757
5,2,0.2,1.5,423
5,2,0.2,1.5,159
5,2,0.2,1.5,283
5,2,0.2,1.5,57
5,2,0.2,1.5,757
5,2,0.2,1.5,424
5,2,0.2,1.5,198
5,2,0.2,1.5,127
5,2,0.2,1.5,482
5,2,0.2,1.5,344
5,2,0.15,3,108
5,2,0.15,3,279
5,2,0.15,3,73
5,2,0.15,3,237
5,2,0.15,3,216
5,2,0.15,3,199
5,2,0.15,3,222
5,2,0.15,3,140
5,2,0.15,3,329
5,2,0.15,2.5,221
5,2,0.15,2.5,85
5,2,0.15,2.5,598
5,2,0.15,2.5,622
5,2,0.15,2.5,496
5,2,0.15,2.5,62
5,2,0.15,2.5,107
5,2,0.15,2.5,67
5,2,0.15,2.5,436
5,2,0.15,2.5,927
5,2,0.15,2,128
5,2,0.15,2,166
5,2,0.15,2,321
5,2,0.15,2,503
5,2,0.15,2,731
5,2,0.15,2,562
5,2,0.15,2,110
5,2,0.15,2,67
5,2,0.15,2,220
5,2,0.15,2,474
5,2,0.15,1.5,731
5,2,0.15,1.5,166
5,2,0.15,1.5,266
5,2,0.15,1.5,512
5,2,0.15,1.5,148
5,2,0.15,1.5,724
5,2,0.15,1.5,5
5,2,0.15,1.5,180
5,2,0.15,1.5,203
5,2,0.15,1.5,62
5,2,0.1,3,854
5,2,0.1,3,266
5,2,0.1,3,475
5,2,0.1,3,356
5,2,0.1,3,511
5,2,0.1,3,105
5,2,0.1,3,294
5,2,0.1,3,453
5,2,0.1,3,86
5,2,0.1,3,462
5,2,0.1,2.5,204
5,2,0.1,2.5,567
5,2,0.1,2.5,313
5,2,0.1,2.5,419
5,2,0.1,2.5,233
5,2,0.1,2.5,581
5,2,0.1,2.5,332
5,2,0.1,2.5,245
5,2,0.1,2.5,188
5,2,0.1,2.5,199
5,2,0.1,2,178
5,2,0.1,2,843
5,2,0.1,2,199
5,2,0.1,2,68
5,2,0.1,2,109
5,2,0.1,2,437
5,2,0.1,2,290
5,2,0.1,2,712
5,2,0.1,2,177
5,2,0.1,1.5,293
5,2,0.1,1.5,668
5,2,0.1,1.5,116
5,2,0.1,1.5,624
5,2,0.1,1.5,631
5,2,0.1,1.5,83
5,2,0.1,1.5,141
5,2,0.1,1.5,452
5,2,0.1,1.5,479
5,2,0.1,1.5,250
5,2,0.05,3,850
5,2,0.05,3,93
5,2,0.05,3,211
5,2,0.05,3,485
5,2,0.05,3,437
5,2,0.05,3,818
5,2,0.05,3,231
5,2,0.05,3,520
5,2,0.05,3,149
5,2,0.05,2.5,98
5,2,0.05,2.5,118
5,2,0.05,2.5,400
5,2,0.05,2.5,437
5,2,0.05,2.5,317
5,2,0.05,2.5,269
5,2,0.05,2.5,172
5,2,0.05,2.5,194
5,2,0.05,2.5,418
5,2,0.05,2,248
5,2,0.05,2,394
5,2,0.05,2,81
5,2,0.05,2,651
5,2,0.05,2,31
5,2,0.05,2,433
5,2,0.05,2,870
5,2,0.05,2,220
5,2,0.05,2,195
5,2,0.05,1.5,91
5,2,0.05,1.5,726
5,2,0.05,1.5,252
5,2,0.05,1.5,215
5,2,0.05,1.5,243
5,2,0.05,1.5,569
5,2,0.05,1.5,186
5,2,0.05,1.5,551
5,2,0.05,1.5,83
5,2,0.05,1.5,144
5,2,0.01,3,349
5,2,0.01,3,219
5,2,0.01,3,545
5,2,0.01,3,235
5,2,0.01,3,631
5,2,0.01,3,425
5,2,0.01,3,290
5,2,0.01,3,96
5,2,0.01,3,884
5,2,0.01,3,170
5,2,0.01,2.5,935
5,2,0.01,2.5,204
5,2,0.01,2.5,589
5,2,0.01,2.5,285
5,2,0.01,2.5,342
5,2,0.01,2.5,370
5,2,0.01,2.5,447
5,2,0.01,2.5,196
5,2,0.01,2.5,97
5,2,0.01,2.5,149
5,2,0.01,2,353
5,2,0.01,2,247
5,2,0.01,2,162
5,2,0.01,2,187
5,2,0.01,2,350
5,2,0.01,2,499
5,2,0.01,2,483
5,2,0.01,2,543
5,2,0.01,2,725
5,2,0.01,2,470
5,2,0.01,1.5,775
5,2,0.01,1.5,291
5,2,0.01,1.5,191
5,2,0.01,1.5,164
5,2,0.01,1.5,82
5,2,0.01,1.5,349
5,2,0.01,1.5,547
5,2,0.01,1.5,334
5,2,0.01,1.5,276
