"K","M","d","D","e","t","n50"
69,1,4,4,2,12,235
69,1,4,4,7,2,235
69,1,4,4,7,7,235
69,1,4,4,7,12,235
69,1,4,4,12,2,235
69,1,4,4,12,7,235
69,1,4,4,12,12,235
69,1,4,6,2,2,235
69,1,4,6,2,7,235
69,1,4,6,2,12,235
69,1,4,6,7,2,235
69,1,4,6,7,7,235
69,1,4,6,7,12,235
69,1,4,6,12,2,235
69,1,4,6,12,7,235
69,1,4,6,12,12,235
69,1,4,6,2,2,235
69,1,4,6,2,7,235
69,1,4,6,2,12,235
69,1,4,6,7,2,235
69,1,4,6,7,7,235
69,1,4,6,7,12,235
69,1,4,6,12,2,235
69,1,4,6,12,7,235
69,1,4,6,12,12,235
69,1,4,6,2,2,235
69,1,4,6,2,7,235
69,1,4,6,2,12,235
69,1,4,6,7,2,235
69,1,4,6,7,7,235
69,1,4,6,7,12,235
69,1,4,6,12,2,235
69,1,4,6,12,7,235
69,1,4,6,12,12,235
69,1,6,0,2,2,234
69,1,6,0,2,7,234
69,1,6,0,2,12,234
69,1,6,0,7,2,234
69,1,6,0,7,7,234
69,1,6,0,7,12,234
69,1,6,0,12,2,234
69,1,6,0,12,7,234
69,1,6,0,12,12,234
69,1,6,0,2,2,234
69,1,6,0,2,7,234
69,1,6,0,2,12,234
69,1,6,0,7,2,234
69,1,6,0,7,7,234
69,1,6,0,7,12,234
69,1,6,0,12,2,234
69,1,6,0,12,7,234
69,1,6,0,12,12,234
69,1,6,0,2,2,234
69,1,6,0,2,7,234
69,1,6,0,2,12,234
69,1,6,0,7,2,234
69,1,6,0,7,7,234
69,1,6,0,7,12,234
69,1,6,0,12,2,234
69,1,6,0,12,7,234
69,1,6,0,12,12,234
69,1,6,2,2,2,234
69,1,6,2,2,7,234
69,1,6,2,2,12,234
69,1,6,2,7,2,234
69,1,6,2,7,7,234
69,1,6,2,7,12,234
69,1,6,2,12,2,234
69,1,6,2,12,7,234
69,1,6,2,12,12,234
69,1,6,2,2,2,234
69,1,6,2,2,7,234
69,1,6,2,2,12,234
69,1,6,2,7,2,234
69,1,6,2,7,7,234
69,1,6,2,7,12,234
69,1,6,2,12,2,234
69,1,6,2,12,7,234
69,1,6,2,12,12,234
69,1,6,2,2,2,234
69,1,6,2,2,7,234
69,1,6,2,2,12,234
69,1,6,2,7,2,234
69,1,6,2,7,7,234
69,1,6,2,7,12,234
69,1,6,2,12,2,234
69,1,6,2,12,7,234
69,1,6,2,12,12,234
69,1,6,4,2,2,234
69,1,6,4,2,7,234
69,1,6,4,2,12,234
69,1,6,4,7,2,234
69,1,6,4,7,7,234
69,1,6,4,7,12,234
69,1,6,4,12,2,234
69,1,6,4,12,7,234
69,1,6,4,12,12,234
69,1,6,4,2,2,234
69,1,6,4,2,7,234
69,1,6,4,2,12,234
69,1,6,4,7,2,234
69,1,6,4,7,7,234
69,1,6,4,7,12,234
69,1,6,4,12,2,234
69,1,6,4,12,7,234
69,1,6,4,12,12,234
69,1,6,4,2,2,234
69,1,6,4,2,7,234
69,1,6,4,2,12,234
69,1,6,4,7,2,234
69,1,6,4,7,7,234
69,1,6,4,7,12,234
69,1,6,4,12,2,234
69,1,6,4,12,7,234
69,1,6,4,12,12,234
69,1,6,6,2,2,234
69,1,6,6,2,7,234
69,1,6,6,2,12,234
69,1,6,6,7,2,234
69,1,6,6,7,7,234
69,1,6,6,7,12,234
69,1,6,6,12,2,234
69,1,6,6,12,7,234
69,1,6,6,12,12,234
69,1,6,6,2,2,234
69,1,6,6,2,7,234
69,1,6,6,2,12,234
69,1,6,6,7,2,234
69,1,6,6,7,7,234
69,1,6,6,7,12,234
69,1,6,6,12,2,234
69,1,6,6,12,7,234
69,1,6,6,12,12,234
69,1,6,6,2,2,234
69,1,6,6,2,7,234
69,1,6,6,2,12,234
69,1,6,6,7,2,234
69,1,6,6,7,7,234
69,1,6,6,7,12,234
69,1,6,6,12,2,234
69,1,6,6,12,7,234
69,1,6,6,12,12,234
69,2,0,0,2,2,274
69,2,0,0,2,7,274
69,2,0,0,2,12,274
69,2,0,0,7,2,276
69,2,0,0,7,7,276
69,2,0,0,7,12,276
69,2,0,0,12,2,276
69,2,0,0,12,7,276
69,2,0,0,12,12,276
69,2,0,0,2,2,274
69,2,0,0,2,7,274
69,2,0,0,2,12,274
69,2,0,0,7,2,276
69,2,0,0,7,7,276
69,2,0,0,7,12,276
69,2,0,0,12,2,276
69,2,0,0,12,7,276
69,2,0,0,12,12,276
69,2,0,0,2,2,274
69,2,0,0,2,7,274
69,2,0,0,2,12,274
69,2,0,0,7,2,276
69,2,0,0,7,7,276
69,2,0,0,7,12,276
69,2,0,0,12,2,276
69,2,0,0,12,7,276
69,2,0,0,12,12,276
69,2,0,2,2,2,274
69,2,0,2,2,7,274
69,2,0,2,2,12,274
69,2,0,2,7,2,276
69,2,0,2,7,7,276
69,2,0,2,7,12,276
69,2,0,2,12,2,276
69,2,0,2,12,7,276
69,2,0,2,12,12,276
69,2,0,2,2,2,274
69,2,0,2,2,7,274
69,2,0,2,2,12,274
69,2,0,2,7,2,276
69,2,0,2,7,7,276
69,2,0,2,7,12,276
69,2,0,2,12,2,276
69,2,0,2,12,7,276
69,2,0,2,12,12,276
69,2,0,2,2,2,274
69,2,0,2,2,7,274
69,2,0,2,2,12,274
69,2,0,2,7,2,276
69,2,0,2,7,7,276
69,2,0,2,7,12,276
69,2,0,2,12,2,276
69,2,0,2,12,7,276
69,2,0,2,12,12,276
69,2,0,4,2,2,274
69,2,0,4,2,7,274
69,2,0,4,2,12,274
69,2,0,4,7,2,276
69,2,0,4,7,7,276
69,2,0,4,7,12,276
69,2,0,4,12,2,276
69,2,0,4,12,7,276
69,2,0,4,12,12,276
69,2,0,4,2,2,274
69,2,0,4,2,7,274
69,2,0,4,2,12,274
69,2,0,4,7,2,276
69,2,0,4,7,7,276
69,2,0,4,7,12,276
69,2,0,4,12,2,276
69,2,0,4,12,7,276
69,2,0,4,12,12,276
69,2,0,4,2,2,274
69,2,0,4,2,7,274
69,2,0,4,2,12,274
69,2,0,4,7,2,276
69,2,0,4,7,7,276
69,2,0,4,7,12,276
69,2,0,4,12,2,276
69,2,0,4,12,7,276
69,2,0,4,12,12,276
69,2,0,6,2,2,274
69,2,0,6,2,7,274
69,2,0,6,2,12,274
69,2,0,6,7,2,276
69,2,0,6,7,7,276
69,2,0,6,7,12,276
69,2,0,6,12,2,276
69,2,0,6,12,7,276
69,2,0,6,12,12,276
69,2,0,6,2,2,274
69,2,0,6,2,7,274
69,2,0,6,2,12,274
69,2,0,6,7,2,276
69,2,0,6,7,7,276
69,2,0,6,7,12,276
69,2,0,6,12,2,276
69,2,0,6,12,7,276
69,2,0,6,12,12,276
69,2,0,6,2,2,274
69,2,0,6,2,7,274
69,2,0,6,2,12,274
69,2,0,6,7,2,276
69,2,0,6,7,7,276
69,2,0,6,7,12,276
69,2,0,6,12,2,276
69,2,0,6,12,7,276
69,2,0,6,12,12,276
69,2,2,0,2,2,245
69,2,2,0,2,7,245
69,2,2,0,2,12,245
69,2,2,0,7,2,245
69,2,2,0,7,7,245
69,2,2,0,7,12,245
69,2,2,0,12,2,259
69,2,2,0,12,7,259
69,2,2,0,12,12,259
69,2,2,0,2,2,245
69,2,2,0,2,7,245
69,2,2,0,2,12,245
69,2,2,0,7,2,245
69,2,2,0,7,7,245
69,2,2,0,7,12,245
69,2,2,0,12,2,259
69,2,2,0,12,7,259
69,2,2,0,12,12,259
69,2,2,0,2,2,245
69,2,2,0,2,7,245
69,2,2,0,2,12,245
69,2,2,0,7,2,245
69,2,2,0,7,7,245
69,2,2,0,7,12,245
69,2,2,0,12,2,259
69,2,2,0,12,7,259
69,2,2,0,12,12,259
69,2,2,2,2,2,245
69,2,2,2,2,7,245
69,2,2,2,2,12,245
69,2,2,2,7,2,245
69,2,2,2,7,7,245
69,2,2,2,7,12,245
69,2,2,2,12,2,259
69,2,2,2,12,7,259
69,2,2,2,12,12,259
69,2,2,2,2,2,245
69,2,2,2,2,7,245
69,2,2,2,2,12,245
69,2,2,2,7,2,245
69,2,2,2,7,7,245
69,2,2,2,7,12,245
69,2,2,2,12,2,259
69,2,2,2,12,7,259
69,2,2,2,12,12,259
69,2,2,2,2,2,245
69,2,2,2,2,7,245
69,2,2,2,2,12,245
69,2,2,2,7,2,245
69,2,2,2,7,7,245
69,2,2,2,7,12,245
69,2,2,2,12,2,259
69,2,2,2,12,7,259
69,2,2,2,12,12,259
69,2,2,4,2,2,245
69,2,2,4,2,7,245
69,2,2,4,2,12,245
69,2,2,4,7,2,245
69,2,2,4,7,7,245
69,2,2,4,7,12,245
69,2,2,4,12,2,259
69,2,2,4,12,7,259
69,2,2,4,12,12,259
69,2,2,4,2,2,245
69,2,2,4,2,7,245
69,2,2,4,2,12,245
69,2,2,4,7,2,245
69,2,2,4,7,7,245
69,2,2,4,7,12,245
69,2,2,4,12,2,259
69,2,2,4,12,7,259
69,2,2,4,12,12,259
69,2,2,4,2,2,245
69,2,2,4,2,7,245
69,2,2,4,2,12,245
69,2,2,4,7,2,245
69,2,2,4,7,7,245
69,2,2,4,7,12,245
69,2,2,4,12,2,259
69,2,2,4,12,7,259
69,2,2,4,12,12,259
69,2,2,6,2,2,245
69,2,2,6,2,7,245
69,2,2,6,2,12,245
69,2,2,6,7,2,245
69,2,2,6,7,7,245
69,2,2,6,7,12,245
69,2,2,6,12,2,259
69,2,2,6,12,7,259
69,2,2,6,12,12,259
69,2,2,6,2,2,245
69,2,2,6,2,7,245
69,2,2,6,2,12,245
69,2,2,6,7,2,245
69,2,2,6,7,7,245
69,2,2,6,7,12,245
69,2,2,6,12,2,259
69,2,2,6,12,7,259
69,2,2,6,12,12,259
69,2,2,6,2,2,245
69,2,2,6,2,7,245
69,2,2,6,2,12,245
69,2,2,6,7,2,245
69,2,2,6,7,7,245
69,2,2,6,7,12,245
69,2,2,6,12,2,259
69,2,2,6,12,7,259
69,2,2,6,12,12,259
69,2,4,0,2,2,235
69,2,4,0,2,7,235
69,2,4,0,2,12,235
69,2,4,0,7,2,235
69,2,4,0,7,7,235
69,2,4,0,7,12,235
69,2,4,0,12,2,235
69,2,4,0,12,7,235
69,2,4,0,12,12,235
69,2,4,0,2,2,235
69,2,4,0,2,7,235
69,2,4,0,2,12,235
69,2,4,0,7,2,235
69,2,4,0,7,7,235
69,2,4,0,7,12,235
69,2,4,0,12,2,235
69,2,4,0,12,7,235
69,2,4,0,12,12,235
69,2,4,0,2,2,235
69,2,4,0,2,7,235
69,2,4,0,2,12,235
69,2,4,0,7,2,235
69,2,4,0,7,7,235
69,2,4,0,7,12,235
69,2,4,0,12,2,235
69,2,4,0,12,7,235
69,2,4,0,12,12,235
69,2,4,2,2,2,235
69,2,4,2,2,7,235
69,2,4,2,2,12,235
69,2,4,2,7,2,235
69,2,4,2,7,7,235
69,2,4,2,7,12,235
69,2,4,2,12,2,235
69,2,4,2,12,7,235
69,2,4,2,12,12,235
69,2,4,2,2,2,235
69,2,4,2,2,7,235
69,2,4,2,2,12,235
69,2,4,2,7,2,235
69,2,4,2,7,7,235
69,2,4,2,7,12,235
69,2,4,2,12,2,235
69,2,4,2,12,7,235
69,2,4,2,12,12,235
69,2,4,2,2,2,235
69,2,4,2,2,7,235
69,2,4,2,2,12,235
69,2,4,2,7,2,235
69,2,4,2,7,7,235
69,2,4,2,7,12,235
69,2,4,2,12,2,235
69,2,4,2,12,7,235
69,2,4,2,12,12,235
69,2,4,4,2,2,235
69,2,4,4,2,7,235
69,2,4,4,2,12,235
69,2,4,4,7,2,235
69,2,4,4,7,7,235
69,2,4,4,7,12,235
69,2,4,4,12,2,235
69,2,4,4,12,7,235
69,2,4,4,12,12,235
69,2,4,4,2,2,235
69,2,4,4,2,7,235
69,2,4,4,2,12,235
69,2,4,4,7,2,235
69,2,4,4,7,7,235
69,2,4,4,7,12,235
69,2,4,4,12,2,235
69,2,4,4,12,7,235
69,2,4,4,12,12,235
69,2,4,4,2,2,235
69,2,4,4,2,7,235
69,2,4,4,2,12,235
69,2,4,4,7,2,235
69,2,4,4,7,7,235
69,2,4,4,7,12,235
69,2,4,4,12,2,235
69,2,4,4,12,7,235
69,2,4,4,12,12,235
69,2,4,6,2,2,235
69,2,4,6,2,7,235
69,2,4,6,2,12,235
69,2,4,6,7,2,235
69,2,4,6,7,7,235
69,2,4,6,7,12,235
69,2,4,6,12,2,235
69,2,4,6,12,7,235
69,2,4,6,12,12,235
69,2,4,6,2,2,235
69,2,4,6,2,7,235
69,2,4,6,2,12,235
69,2,4,6,7,2,235
69,2,4,6,7,7,235
69,2,4,6,7,12,235
69,2,4,6,12,2,235
69,2,4,6,12,7,235
69,2,4,6,12,12,235
69,2,4,6,2,2,235
69,2,4,6,2,7,235
69,2,4,6,2,12,235
69,2,4,6,7,2,235
69,2,4,6,7,7,235
69,2,4,6,7,12,235
69,2,4,6,12,2,235
69,2,4,6,12,7,235
69,2,4,6,12,12,235
69,2,6,0,2,2,234
69,2,6,0,2,7,234
69,2,6,0,2,12,234
69,2,6,0,7,2,234
69,2,6,0,7,7,234
69,2,6,0,7,12,234
69,2,6,0,12,2,234
69,2,6,0,12,7,234
69,2,6,0,12,12,234
69,2,6,0,2,2,234
69,2,6,0,2,7,234
69,2,6,0,2,12,234
69,2,6,0,7,2,234
69,2,6,0,7,7,234
69,2,6,0,7,12,234
69,2,6,0,12,2,234
69,2,6,0,12,7,234
69,2,6,0,12,12,234
69,2,6,0,2,2,234
69,2,6,0,2,7,234
69,2,6,0,2,12,234
69,2,6,0,7,2,234
69,2,6,0,7,7,234
69,2,6,0,7,12,234
69,2,6,0,12,2,234
69,2,6,0,12,7,234
69,2,6,0,12,12,234
69,2,6,2,2,2,234
69,2,6,2,2,7,234
69,2,6,2,2,12,234
69,2,6,2,7,2,234
69,2,6,2,7,7,234
69,2,6,2,7,12,234
69,2,6,2,12,2,234
69,2,6,2,12,7,234
69,2,6,2,12,12,234
69,2,6,2,2,2,234
69,2,6,2,2,7,234
69,2,6,2,2,12,234
69,2,6,2,7,2,234
69,2,6,2,7,7,234
69,2,6,2,7,12,234
69,2,6,2,12,2,234
69,2,6,2,12,7,234
69,2,6,2,12,12,234
69,2,6,2,2,2,234
69,2,6,2,2,7,234
69,2,6,2,2,12,234
69,2,6,2,7,2,234
69,2,6,2,7,7,234
69,2,6,2,7,12,234
69,2,6,2,12,2,234
69,2,6,2,12,7,234
69,2,6,2,12,12,234
69,2,6,4,2,2,234
69,2,6,4,2,7,234
69,2,6,4,2,12,234
69,2,6,4,7,2,234
69,2,6,4,7,7,234
69,2,6,4,7,12,234
69,2,6,4,12,2,234
69,2,6,4,12,7,234
69,2,6,4,12,12,234
69,2,6,4,2,2,234
69,2,6,4,2,7,234
69,2,6,4,2,12,234
69,2,6,4,7,2,234
69,2,6,4,7,7,234
69,2,6,4,7,12,234
69,2,6,4,12,2,234
69,2,6,4,12,7,234
69,2,6,4,12,12,234
69,2,6,4,2,2,234
69,2,6,4,2,7,234
69,2,6,4,2,12,234
69,2,6,4,7,2,234
69,2,6,4,7,7,234
69,2,6,4,7,12,234
69,2,6,4,12,2,234
69,2,6,4,12,7,234
69,2,6,4,12,12,234
69,2,6,6,2,2,234
69,2,6,6,2,7,234
69,2,6,6,2,12,234
69,2,6,6,7,2,234
69,2,6,6,7,7,234
69,2,6,6,7,12,234
69,2,6,6,12,2,234
69,2,6,6,12,7,234
69,2,6,6,12,12,234
69,2,6,6,2,2,234
69,2,6,6,2,7,234
69,2,6,6,2,12,234
69,2,6,6,7,2,234
69,2,6,6,7,7,234
69,2,6,6,7,12,234
69,2,6,6,12,2,234
69,2,6,6,12,7,234
69,2,6,6,12,12,234
69,2,6,6,2,2,234
69,2,6,6,2,7,234
69,2,6,6,2,12,234
69,2,6,6,7,2,234
69,2,6,6,7,7,234
69,2,6,6,7,12,234
69,2,6,6,12,2,234
69,2,6,6,12,7,234
69,2,6,6,12,12,234
69,3,0,0,2,2,274
69,3,0,0,2,7,274
69,3,0,0,2,12,274
69,3,0,0,7,2,276
69,3,0,0,7,7,276
69,3,0,0,7,12,276
69,3,0,0,12,2,276
69,3,0,0,12,7,276
69,3,0,0,12,12,276
69,3,0,0,2,2,274
69,3,0,0,2,7,274
69,3,0,0,2,12,274
69,3,0,0,7,2,276
69,3,0,0,7,7,276
69,3,0,0,7,12,276
69,3,0,0,12,2,276
69,3,0,0,12,7,276
69,3,0,0,12,12,276
69,3,0,0,2,2,274
69,3,0,0,2,7,274
69,3,0,0,2,12,274
69,3,0,0,7,2,276
69,3,0,0,7,7,276
69,3,0,0,7,12,276
69,3,0,0,12,2,276
69,3,0,0,12,7,276
69,3,0,0,12,12,276
69,3,0,2,2,2,274
69,3,0,2,2,7,274
69,3,0,2,2,12,274
69,3,0,2,7,2,276
69,3,0,2,7,7,276
69,3,0,2,7,12,276
69,3,0,2,12,2,276
69,3,0,2,12,7,276
69,3,0,2,12,12,276
69,3,0,2,2,2,274
69,3,0,2,2,7,274
69,3,0,2,2,12,274
69,3,0,2,7,2,276
69,3,0,2,7,7,276
69,3,0,2,7,12,276
69,3,0,2,12,2,276
69,3,0,2,12,7,276
69,3,0,2,12,12,276
69,3,0,2,2,2,274
69,3,0,2,2,7,274
69,3,0,2,2,12,274
69,3,0,2,7,2,276
69,3,0,2,7,7,276
69,3,0,2,7,12,276
69,3,0,2,12,2,276
69,3,0,2,12,7,276
69,3,0,2,12,12,276
69,3,0,4,2,2,274
69,3,0,4,2,7,274
69,3,0,4,2,12,274
69,3,0,4,7,2,276
69,3,0,4,7,7,276
69,3,0,4,7,12,276
69,3,0,4,12,2,276
69,3,0,4,12,7,276
69,3,0,4,12,12,276
69,3,0,4,2,2,274
69,3,0,4,2,7,274
69,3,0,4,2,12,274
69,3,0,4,7,2,276
69,3,0,4,7,7,276
69,3,0,4,7,12,276
69,3,0,4,12,2,276
69,3,0,4,12,7,276
69,3,0,4,12,12,276
69,3,0,4,2,2,274
69,3,0,4,2,7,274
69,3,0,4,2,12,274
69,3,0,4,7,2,276
69,3,0,4,7,7,276
69,3,0,4,7,12,276
69,3,0,4,12,2,276
69,3,0,4,12,7,276
69,3,0,4,12,12,276
69,3,0,6,2,2,274
69,3,0,6,2,7,274
69,3,0,6,2,12,274
69,3,0,6,7,2,276
69,3,0,6,7,7,276
69,3,0,6,7,12,276
69,3,0,6,12,2,276
69,3,0,6,12,7,276
69,3,0,6,12,12,276
69,3,0,6,2,2,274
69,3,0,6,2,7,274
69,3,0,6,2,12,274
69,3,0,6,7,2,276
69,3,0,6,7,7,276
69,3,0,6,7,12,276
69,3,0,6,12,2,276
69,3,0,6,12,7,276
69,3,0,6,12,12,276
69,3,0,6,2,2,274
69,3,0,6,2,7,274
69,3,0,6,2,12,274
69,3,0,6,7,2,276
69,3,0,6,7,7,276
69,3,0,6,7,12,276
69,3,0,6,12,2,276
69,3,0,6,12,7,276
69,3,0,6,12,12,276
69,3,2,0,2,2,245
69,3,2,0,2,7,245
69,3,2,0,2,12,245
69,3,2,0,7,2,245
69,3,2,0,7,7,245
69,3,2,0,7,12,245
69,3,2,0,12,2,259
69,3,2,0,12,7,259
69,3,2,0,12,12,259
69,3,2,0,2,2,245
69,3,2,0,2,7,245
69,3,2,0,2,12,245
69,3,2,0,7,2,245
69,3,2,0,7,7,245
69,3,2,0,7,12,245
69,3,2,0,12,2,259
69,3,2,0,12,7,259
69,3,2,0,12,12,259
69,3,2,0,2,2,245
69,3,2,0,2,7,245
69,3,2,0,2,12,245
69,3,2,0,7,2,245
69,3,2,0,7,7,245
69,3,2,0,7,12,245
69,3,2,0,12,2,259
69,3,2,0,12,7,259
69,3,2,0,12,12,259
69,3,2,2,2,2,245
69,3,2,2,2,7,245
69,3,2,2,2,12,245
69,3,2,2,7,2,245
69,3,2,2,7,7,245
69,3,2,2,7,12,245
69,3,2,2,12,2,259
69,3,2,2,12,7,259
69,3,2,2,12,12,259
69,3,2,2,2,2,245
69,3,2,2,2,7,245
69,3,2,2,2,12,245
69,3,2,2,7,2,245
69,3,2,2,7,7,245
69,3,2,2,7,12,245
69,3,2,2,12,2,259
69,3,2,2,12,7,259
69,3,2,2,12,12,259
69,3,2,2,2,2,245
69,3,2,2,2,7,245
69,3,2,2,2,12,245
69,3,2,2,7,2,245
69,3,2,2,7,7,245
69,3,2,2,7,12,245
69,3,2,2,12,2,259
69,3,2,2,12,7,259
69,3,2,2,12,12,259
69,3,2,4,2,2,245
69,3,2,4,2,7,245
69,3,2,4,2,12,245
69,3,2,4,7,2,245
69,3,2,4,7,7,245
69,3,2,4,7,12,245
69,3,2,4,12,2,259
69,3,2,4,12,7,259
69,3,2,4,12,12,259
69,3,2,4,2,2,245
69,3,2,4,2,7,245
69,3,2,4,2,12,245
69,3,2,4,7,2,245
69,3,2,4,7,7,245
69,3,2,4,7,12,245
69,3,2,4,12,2,259
69,3,2,4,12,7,259
69,3,2,4,12,12,259
69,3,2,4,2,2,245
69,3,2,4,2,7,245
69,3,2,4,2,12,245
69,3,2,4,7,2,245
69,3,2,4,7,7,245
69,3,2,4,7,12,245
69,3,2,4,12,2,259
69,3,2,4,12,7,259
69,3,2,4,12,12,259
69,3,2,6,2,2,245
69,3,2,6,2,7,245
69,3,2,6,2,12,245
69,3,2,6,7,2,245
69,3,2,6,7,7,245
69,3,2,6,7,12,245
69,3,2,6,12,2,259
69,3,2,6,12,7,259
69,3,2,6,12,12,259
69,3,2,6,2,2,245
69,3,2,6,2,7,245
69,3,2,6,2,12,245
69,3,2,6,7,2,245
69,3,2,6,7,7,245
69,3,2,6,7,12,245
69,3,2,6,12,2,259
69,3,2,6,12,7,259
69,3,2,6,12,12,259
69,3,2,6,2,2,245
69,3,2,6,2,7,245
69,3,2,6,2,12,245
69,3,2,6,7,2,245
69,3,2,6,7,7,245
69,3,2,6,7,12,245
69,3,2,6,12,2,259
69,3,2,6,12,7,259
69,3,2,6,12,12,259
69,3,4,0,2,2,235
69,3,4,0,2,7,235
69,3,4,0,2,12,235
69,3,4,0,7,2,235
69,3,4,0,7,7,235
69,3,4,0,7,12,235
69,3,4,0,12,2,235
69,3,4,0,12,7,235
69,3,4,0,12,12,235
69,3,4,0,2,2,235
69,3,4,0,2,7,235
69,3,4,0,2,12,235
69,3,4,0,7,2,235
69,3,4,0,7,7,235
69,3,4,0,7,12,235
69,3,4,0,12,2,235
69,3,4,0,12,7,235
69,3,4,0,12,12,235
69,3,4,0,2,2,235
69,3,4,0,2,7,235
69,3,4,0,2,12,235
69,3,4,0,7,2,235
69,3,4,0,7,7,235
69,3,4,0,7,12,235
69,3,4,0,12,2,235
69,3,4,0,12,7,235
69,3,4,0,12,12,235
69,3,4,2,2,2,235
69,3,4,2,2,7,235
69,3,4,2,2,12,235
69,3,4,2,7,2,235
69,3,4,2,7,7,235
69,3,4,2,7,12,235
69,3,4,2,12,2,235
69,3,4,2,12,7,235
69,3,4,2,12,12,235
69,3,4,2,2,2,235
69,3,4,2,2,7,235
69,3,4,2,2,12,235
69,3,4,2,7,2,235
69,3,4,2,7,7,235
69,3,4,2,7,12,235
69,3,4,2,12,2,235
69,3,4,2,12,7,235
69,3,4,2,12,12,235
69,3,4,2,2,2,235
69,3,4,2,2,7,235
69,3,4,2,2,12,235
69,3,4,2,7,2,235
69,3,4,2,7,7,235
69,3,4,2,7,12,235
69,3,4,2,12,2,235
69,3,4,2,12,7,235
69,3,4,2,12,12,235
69,3,4,4,2,2,235
69,3,4,4,2,7,235
69,3,4,4,2,12,235
69,3,4,4,7,2,235
69,3,4,4,7,7,235
69,3,4,4,7,12,235
69,3,4,4,12,2,235
69,3,4,4,12,7,235
69,3,4,4,12,12,235
69,3,4,4,2,2,235
69,3,4,4,2,7,235
69,3,4,4,2,12,235
69,3,4,4,7,2,235
69,3,4,4,7,7,235
69,3,4,4,7,12,235
69,3,4,4,12,2,235
69,3,4,4,12,7,235
69,3,4,4,12,12,235
69,3,4,4,2,2,235
69,3,4,4,2,7,235
69,3,4,4,2,12,235
69,3,4,4,7,2,235
69,3,4,4,7,7,235
69,3,4,4,7,12,235
69,3,4,4,12,2,235
69,3,4,4,12,7,235
69,3,4,4,12,12,235
69,3,4,6,2,2,235
69,3,4,6,2,7,235
69,3,4,6,2,12,235
69,3,4,6,7,2,235
69,3,4,6,7,7,235
69,3,4,6,7,12,235
69,3,4,6,12,2,235
69,3,4,6,12,7,235
69,3,4,6,12,12,235
69,3,4,6,2,2,235
69,3,4,6,2,7,235
69,3,4,6,2,12,235
69,3,4,6,7,2,235
69,3,4,6,7,7,235
69,3,4,6,7,12,235
69,3,4,6,12,2,235
69,3,4,6,12,7,235
69,3,4,6,12,12,235
69,3,4,6,2,2,235
69,3,4,6,2,7,235
69,3,4,6,2,12,235
69,3,4,6,7,2,235
69,3,4,6,7,7,235
69,3,4,6,7,12,235
69,3,4,6,12,2,235
69,3,4,6,12,7,235
69,3,4,6,12,12,235
69,3,6,0,2,2,234
69,3,6,0,2,7,234
69,3,6,0,2,12,234
69,3,6,0,7,2,234
69,3,6,0,7,7,234
69,3,6,0,7,12,234
69,3,6,0,12,2,234
69,3,6,0,12,7,234
69,3,6,0,12,12,234
69,3,6,0,2,2,234
69,3,6,0,2,7,234
69,3,6,0,2,12,234
69,3,6,0,7,2,234
69,3,6,0,7,7,234
69,3,6,0,7,12,234
69,3,6,0,12,2,234
69,3,6,0,12,7,234
69,3,6,0,12,12,234
69,3,6,0,2,2,234
69,3,6,0,2,7,234
69,3,6,0,2,12,234
69,3,6,0,7,2,234
69,3,6,0,7,7,234
69,3,6,0,7,12,234
69,3,6,0,12,2,234
69,3,6,0,12,7,234
69,3,6,0,12,12,234
69,3,6,2,2,2,234
69,3,6,2,2,7,234
69,3,6,2,2,12,234
69,3,6,2,7,2,234
69,3,6,2,7,7,234
69,3,6,2,7,12,234
69,3,6,2,12,2,234
69,3,6,2,12,7,234
69,3,6,2,12,12,234
69,3,6,2,2,2,234
69,3,6,2,2,7,234
69,3,6,2,2,12,234
69,3,6,2,7,2,234
69,3,6,2,7,7,234
69,3,6,2,7,12,234
69,3,6,2,12,2,234
69,3,6,2,12,7,234
69,3,6,2,12,12,234
69,3,6,2,2,2,234
69,3,6,2,2,7,234
69,3,6,2,2,12,234
69,3,6,2,7,2,234
69,3,6,2,7,7,234
69,3,6,2,7,12,234
69,3,6,2,12,2,234
69,3,6,2,12,7,234
69,3,6,2,12,12,234
69,3,6,4,2,2,234
69,3,6,4,2,7,234
69,3,6,4,2,12,234
69,3,6,4,7,2,234
69,3,6,4,7,7,234
69,3,6,4,7,12,234
69,3,6,4,12,2,234
69,3,6,4,12,7,234
69,3,6,4,12,12,234
69,3,6,4,2,2,234
69,3,6,4,2,7,234
69,3,6,4,2,12,234
69,3,6,4,7,2,234
69,3,6,4,7,7,234
69,3,6,4,7,12,234
69,3,6,4,12,2,234
69,3,6,4,12,7,234
69,3,6,4,12,12,234
69,3,6,4,2,2,234
69,3,6,4,2,7,234
69,3,6,4,2,12,234
69,3,6,4,7,2,234
69,3,6,4,7,7,234
69,3,6,4,7,12,234
69,3,6,4,12,2,234
69,3,6,4,12,7,234
69,3,6,4,12,12,234
69,3,6,6,2,2,234
69,3,6,6,2,7,234
69,3,6,6,2,12,234
69,3,6,6,7,2,234
69,3,6,6,7,7,234
69,3,6,6,7,12,234
69,3,6,6,12,2,234
69,3,6,6,12,7,234
69,3,6,6,12,12,234
69,3,6,6,2,2,234
69,3,6,6,2,7,234
69,3,6,6,2,12,234
69,3,6,6,7,2,234
69,3,6,6,7,7,234
69,3,6,6,7,12,234
69,3,6,6,12,2,234
69,3,6,6,12,7,234
69,3,6,6,12,12,234
69,3,6,6,2,2,234
